timestamp,accept,clone,close,connect,create,ctl,dup2,exit,fcntl,fsync,ftruncate,futex,getaffinity,getpid,getsockname,gettid,ioctl,list,lseek,madvise,mmap,mprotect,munmap,nanosleep,newfstat,newstat,open,pipe,poll,pread64,pwrite64,read,recvfrom,rename,sendto,setsockopt,sigprocmask,socket,syscall,unlink,wait,write,yield
2019-05-12 01:41:09,5423.018181818182,0,0,0,0,0,0,0,0,0,0,8900.690909090908,0,0,0,0,0,0,0,0,590.2181818181817,3132.9454545454546,0,0,0,0,0,0,0,5123.6909090909085,5076.072727272726,8263.70909090909,0,0,0,0,0,0,0,0,7427.090909090909,5432.436363636362,303.94545454545454
2019-05-12 01:41:06,5423.018181818182,0,0,0,0,0,0,0,0,0,0,8900.690909090908,0,0,0,0,0,0,0,0,590.2181818181817,3132.9454545454546,0,0,0,0,0,0,0,5123.6909090909085,5076.072727272726,8263.70909090909,0,0,0,0,0,0,0,0,7427.090909090909,5432.436363636362,303.94545454545454
2019-05-12 01:41:03,5201.654545454545,0,0,0,0,0,0,0,0,0,0,9085.672727272728,0,0,0,0,0,0,0,0,457.8727272727273,2918.4,0,0,0,0,0,0,0,5027.036363636364,5029.654545454545,8148.018181818182,0,0,0,0,0,0,0,0,7213.218181818182,5477.50909090909,248.1272727272727
2019-05-12 01:41:00,5201.654545454545,0,0,0,0,0,0,0,0,0,0,9085.672727272728,0,0,0,0,0,0,0,0,457.8727272727273,2918.4,0,0,0,0,0,0,0,5027.036363636364,5029.654545454545,8148.018181818182,0,0,0,0,0,0,0,0,7213.218181818182,5477.50909090909,248.1272727272727
2019-05-12 01:40:57,5131.272727272726,0,0,0,0,0,0,0,0,0,0,9165.145454545453,0,0,0,0,0,0,64.19999999999999,0,457.8727272727273,3125.181818181818,0,0,0,0,0,0,0,5062.672727272727,5003.836363636364,8157.527272727272,0,0,0,0,0,0,0,0,7188.254545454545,5556.10909090909,468.52727272727265
2019-05-12 01:40:54,5582.618181818181,0,0,0,0,0,0,0,0,0,0,9422.872727272728,0,0,0,0,0,0,64.19999999999999,0,579.6181818181817,2922.272727272727,0,0,0,0,0,0,0,5104.945454545454,5093.090909090909,8193.199999999999,0,0,0,0,0,0,0,0,7386.218181818182,5625.454545454545,469.6909090909091
2019-05-12 01:40:51,5582.618181818181,0,0,0,0,0,0,0,0,0,0,9422.872727272728,0,0,0,0,0,0,64.19999999999999,0,579.6181818181817,2922.272727272727,0,0,0,0,0,0,0,5104.945454545454,5093.090909090909,8193.199999999999,0,0,0,0,0,0,0,0,7386.218181818182,5625.454545454545,469.6909090909091
2019-05-12 01:40:48,5539.090909090909,0,0,0,0,0,0,0,0,0,0,9224.272727272728,0,0,0,0,0,0,64.19999999999999,0,579.6181818181817,2331.981818181818,0,0,0,0,0,0,0,5031.7818181818175,5157.90909090909,8151.581818181818,0,0,0,0,0,0,0,0,7490.618181818181,5379.527272727272,469.6909090909091
2019-05-12 01:40:45,5539.090909090909,0,0,0,0,0,0,0,0,0,0,9224.272727272728,0,0,0,0,0,0,64.19999999999999,0,579.6181818181817,2331.981818181818,0,0,0,0,0,0,0,5031.7818181818175,5157.90909090909,8151.581818181818,0,0,0,0,0,0,0,0,7490.618181818181,5379.527272727272,469.6909090909091
2019-05-12 01:40:42,5266.254545454545,0,0,134.5090909090909,0,0,0,0,0,0,0,9406.781818181818,0,0,0,0,0,0,64.19999999999999,0,579.6181818181817,2227.2363636363634,0,0,0,0,0,0,0,5042.981818181817,4947.581818181818,7809.890909090909,0,0,0,0,0,0,0,0,7444.6909090909085,5183.945454545454,469.6909090909091
2019-05-12 01:40:39,5296.927272727273,0,0,134.5090909090909,0,0,0,0,0,0,0,9182.927272727273,0,0,0,0,0,0,64.19999999999999,0,479.99999999999994,2073.8727272727274,0,0,0,0,0,0,0,4931.345454545454,4674.272727272726,7809.727272727273,0,0,0,0,0,0,0,0,7379.799999999999,5094.363636363636,689.1272727272727
2019-05-12 01:40:36,5296.927272727273,0,0,134.5090909090909,0,0,0,0,0,0,0,9182.927272727273,0,0,0,0,0,0,64.19999999999999,0,479.99999999999994,2073.8727272727274,0,0,0,0,0,0,0,4931.345454545454,4674.272727272726,7809.727272727273,0,0,0,0,0,0,0,0,7379.799999999999,5094.363636363636,689.1272727272727
2019-05-12 01:40:33,5312.4,0,220.43636363636364,134.5090909090909,0,0,56.03636363636363,0,0,0,0,8980.290909090907,0,0,0,0,0,0,123.83636363636363,0,583.0909090909091,1876.9999999999998,0,0,0,0,0,0,0,4926.818181818181,4651.50909090909,7863.90909090909,0,0,0,0,0,0,0,0,7376.672727272727,4999.490909090909,689.1272727272727
2019-05-12 01:40:30,5312.4,0,220.43636363636364,134.5090909090909,0,0,56.03636363636363,0,0,0,0,8980.290909090907,0,0,0,0,0,0,123.83636363636363,0,583.0909090909091,1876.9999999999998,0,0,0,0,0,0,0,4926.818181818181,4651.50909090909,7863.90909090909,0,0,0,0,0,0,0,0,7376.672727272727,4999.490909090909,689.1272727272727
2019-05-12 01:40:27,5474.418181818181,0,220.43636363636364,134.5090909090909,0,0,56.03636363636363,0,0,0,0,8975.618181818181,0,0,0,0,0,0,123.83636363636363,0,304.50909090909084,1512.6545454545453,0,0,0,0,0,0,0,4872.563636363636,4704.763636363637,7750.563636363635,0,0,0,0,0,0,0,0,7235.054545454545,5017.418181818181,556.7454545454545
2019-05-12 01:40:24,5710.254545454545,0,220.43636363636364,134.5090909090909,0,0,56.03636363636363,0,0,0,0,9411.890909090907,0,0,0,0,0,0,123.83636363636363,0,348.8,1575.1818181818182,0,0,0,0,0,0,0,5316.545454545454,4455.381818181818,7605.163636363636,0,0,0,0,0,0,0,0,6844.7818181818175,5185.454545454545,597.5272727272727
2019-05-12 01:40:21,5710.254545454545,0,220.43636363636364,134.5090909090909,0,0,56.03636363636363,0,0,0,0,9411.890909090907,0,0,0,0,0,0,123.83636363636363,0,348.8,1575.1818181818182,0,0,0,0,0,0,0,5316.545454545454,4455.381818181818,7605.163636363636,0,0,0,0,0,0,0,0,6844.7818181818175,5185.454545454545,597.5272727272727
2019-05-12 01:40:18,5650.945454545454,0,220.43636363636364,134.5090909090909,0,0,56.03636363636363,0,0,0,0,9194.963636363635,0,0,0,0,0,0,123.83636363636363,0,348.8,1354.7818181818182,0,0,0,0,0,0,0,5281.345454545454,4500.381818181818,7761.599999999999,0,0,0,0,0,0,0,0,7003.1454545454535,5068.6,597.5272727272727
2019-05-12 01:40:15,5650.945454545454,0,220.43636363636364,0,0,0,56.03636363636363,0,0,0,0,9194.963636363635,0,0,0,0,0,0,123.83636363636363,0,348.8,1354.7818181818182,0,0,0,0,0,0,0,5281.345454545454,4500.381818181818,7761.599999999999,0,0,0,0,0,0,0,0,7003.1454545454535,5068.6,597.5272727272727
2019-05-12 01:40:12,5294.981818181817,0,220.43636363636364,0,0,0,56.03636363636363,0,0,0,0,9053.072727272727,0,0,0,0,0,0,123.83636363636363,0,348.8,1266.3272727272727,0,0,0,0,0,0,0,5221.2,4551.181818181818,7660.636363636363,0,0,0,0,0,0,0,0,6961.999999999999,5097.454545454545,587.2181818181817
2019-05-12 01:40:09,5580.818181818181,0,300.18181818181813,0,0,0,56.03636363636363,0,0,0,0,8922.090909090908,0,0,0,0,0,0,209.45454545454544,0,348.8,1376.8181818181815,0,0,82.79289454545456,0,89.1113575757576,0,0,5184.727272727273,4408.072727272726,7541.745454545454,0,0,0,0,0,0,0,0,6882.6909090909085,5213,693.2
2019-05-12 01:40:06,5580.818181818181,0,300.18181818181813,0,0,0,56.03636363636363,0,0,0,0,8922.090909090908,0,0,0,0,0,0,209.45454545454544,0,348.8,1376.8181818181815,0,0,78.60744,0,84.60226666666667,0,0,5184.727272727273,4408.072727272726,7541.745454545454,0,0,0,0,0,0,0,0,6882.6909090909085,5213,693.2
2019-05-12 01:40:03,5798.036363636363,0,300.18181818181813,0,0,0,56.03636363636363,0,0,0,0,8678.436363636363,0,0,0,0,0,0,145.25454545454542,0,348.8,1241.6909090909091,0,0,81.39774303030303,0,87.60832727272728,0,0,5080.6909090909085,4183.890909090909,7479.527272727272,0,0,0,0,0,0,0,0,6899.945454545454,5090.454545454545,472.79999999999995
2019-05-12 01:40:00,5798.036363636363,0,300.18181818181813,0,0,0,56.03636363636363,0,0,0,0,8678.436363636363,0,0,0,0,0,0,145.25454545454542,0,348.8,1241.6909090909091,0,0,77.21228848484849,0,83.09923636363638,0,0,5080.6909090909085,4183.890909090909,7479.527272727272,0,0,0,0,0,0,0,0,6899.945454545454,5090.454545454545,472.79999999999995
2019-05-12 01:39:57,5359.254545454545,0,300.18181818181813,0,0,0,56.03636363636363,0,0,0,0,8476.654545454545,0,0,0,0,0,0,145.25454545454542,0,240.54545454545453,1163.8727272727272,0,0,80.00259151515154,0,86.10529696969698,0,0,5168.4,4111.272727272727,7341.999999999999,0,0,0,0,0,0,0,0,6639.745454545454,5206.981818181817,428.58181818181816
2019-05-12 01:39:54,5299.727272727273,0,300.18181818181813,0,0,0,56.03636363636363,0,0,0,0,8366.254545454545,0,0,0,0,0,0,145.25454545454542,0,240.54545454545453,1392.0727272727272,0,0,82.79289454545456,0,89.1113575757576,0,0,5029.363636363636,4340.618181818181,7505.890909090909,0,0,0,0,0,0,0,0,6688.090909090909,5381.581818181818,428.58181818181816
2019-05-12 01:39:51,5299.727272727273,0,300.18181818181813,0,0,0,56.03636363636363,0,0,0,0,8366.254545454545,0,0,0,0,0,0,145.25454545454542,0,240.54545454545453,1392.0727272727272,0,0,78.60744,0,84.60226666666667,0,0,5029.363636363636,4340.618181818181,7505.890909090909,0,0,0,0,0,0,0,0,6688.090909090909,5381.581818181818,428.58181818181816
2019-05-12 01:39:48,5446.890909090909,0,300.18181818181813,0,0,0,56.03636363636363,0,0,0,0,8186.472727272727,0,0,0,0,0,0,145.25454545454542,0,306.8363636363636,1611.6,0,0,81.39774303030303,0,87.60832727272728,0,0,4953.70909090909,4476.618181818181,7721.327272727272,0,0,0,0,0,0,0,0,6661.6909090909085,5461.345454545454,457.49090909090904
2019-05-12 01:39:45,5446.890909090909,0,300.18181818181813,0,0,0,56.03636363636363,0,0,0,0,8186.472727272727,0,0,0,0,0,0,145.25454545454542,0,306.8363636363636,1611.6,0,0,77.21228848484849,0,83.09923636363638,0,0,4953.70909090909,4476.618181818181,7721.327272727272,0,0,0,0,0,0,0,0,6661.6909090909085,5461.345454545454,457.49090909090904
2019-05-12 01:39:42,5451.018181818182,0,300.18181818181813,0,0,0,56.03636363636363,0,0,0,0,8243.436363636363,0,0,0,0,0,0,145.25454545454542,0,306.8363636363636,1339.909090909091,0,0,80.00259151515154,0,86.10529696969698,0,0,4884.8,4540.018181818182,7831.072727272726,0,0,0,0,0,0,0,0,6623.8727272727265,5338.6,175.67272727272726
2019-05-12 01:39:39,5246.945454545454,0,79.74545454545454,0,0,0,0,0,0,0,0,8355.727272727272,0,0,0,0,0,0,85.61818181818181,0,203.74545454545452,1548.1090909090906,0,0,82.79289454545456,0,89.1113575757576,0,0,4735.618181818181,4564.727272727273,7807.945454545454,0,0,0,0,0,0,0,0,6551.618181818181,5074.054545454545,175.67272727272726
2019-05-12 01:39:36,5246.945454545454,0,79.74545454545454,0,0,0,0,0,0,0,0,8355.727272727272,0,0,0,0,0,0,85.61818181818181,0,203.74545454545452,1548.1090909090906,0,0,78.60744,0,84.60226666666667,0,0,4735.618181818181,4564.727272727273,7807.945454545454,0,0,0,0,0,0,0,0,6551.618181818181,5074.054545454545,175.67272727272726
2019-05-12 01:39:33,5111.236363636363,0,79.74545454545454,0,0,0,0,0,0,0,0,8092.70909090909,0,0,0,0,0,0,85.61818181818181,0,331.4363636363636,1596.4363636363635,0,0,81.39774303030303,0,87.60832727272728,0,0,4685.1454545454535,4476.181818181818,7889.1454545454535,0,0,0,0,0,0,0,0,6651.7818181818175,4755.363636363636,175.67272727272726
2019-05-12 01:39:30,5111.236363636363,0,79.74545454545454,0,0,0,0,0,0,0,0,8092.70909090909,0,0,0,0,0,0,85.61818181818181,0,331.4363636363636,1596.4363636363635,0,0,77.21228848484849,0,83.09923636363638,0,0,4685.1454545454535,4476.181818181818,7889.1454545454535,0,0,0,0,0,0,0,0,6651.7818181818175,4755.363636363636,175.67272727272726
2019-05-12 01:39:27,4979.981818181817,0,201.18181818181816,0,0,0,11.98181818181818,0.05454545454545454,0,0,0,7625.090909090909,0,0,0,0,0,0,85.61818181818181,94.83636363636363,287.2,1250.4,0,0,80.00259151515154,0,86.10529696969698,0,0,4385.163636363636,4252.999999999999,7654.818181818181,0,0,0,0,78.16363636363636,0,0,0,6648.599999999999,4591.763636363637,155.38181818181818
2019-05-12 01:39:24,4745.6909090909085,0,201.18181818181816,0,0,0,11.98181818181818,0.05454545454545454,0,0,0,7308.254545454545,0,0,0,0,0,0,85.61818181818181,94.83636363636363,287.2,1265.509090909091,0,0,82.79289454545456,0,89.1113575757576,0,0,4270.236363636363,3965.1999999999994,7442.999999999999,0,0,0,0,78.16363636363636,0,0,0,6491.90909090909,4217.672727272727,155.38181818181818
2019-05-12 01:39:21,4745.6909090909085,0,201.18181818181816,0,0,0,11.98181818181818,0.05454545454545454,0,0,0,7308.254545454545,0,0,0,0,0,0,85.61818181818181,94.83636363636363,287.2,1265.509090909091,0,0,78.60744,0,84.60226666666667,0,0,4270.236363636363,3965.1999999999994,7442.999999999999,0,0,0,0,78.16363636363636,0,0,0,6491.90909090909,4217.672727272727,155.38181818181818
2019-05-12 01:39:18,4408.072727272726,0,201.18181818181816,0,0,0,11.98181818181818,0.05454545454545454,0,0,0,7001.418181818181,0,0,0,0,0,0,85.61818181818181,94.83636363636363,287.2,1230.0181818181816,0,0,81.39774303030303,0,87.60832727272728,0,0,3967.7272727272725,3866.4909090909086,7333.527272727272,0,0,0,0,78.16363636363636,0,0,0,6442.018181818182,4107.272727272727,155.38181818181818
2019-05-12 01:39:15,4408.072727272726,0,201.18181818181816,0,0,0,11.98181818181818,0.05454545454545454,0,0,0,7001.418181818181,0,0,0,0,0,0,85.61818181818181,94.83636363636363,287.2,1230.0181818181816,0,0,77.21228848484849,0,83.09923636363638,0,0,3967.7272727272725,3866.4909090909086,7333.527272727272,0,0,0,0,78.16363636363636,0,0,0,6442.018181818182,4107.272727272727,155.38181818181818
2019-05-12 01:39:12,4133.636363636363,0,121.43636363636364,0,0,0,11.98181818181818,0.05454545454545454,0,0,0,6774.072727272726,0,0,0,0,0,0,0,94.83636363636363,287.2181818181818,1184.581818181818,0,0,0,0,0,0,0,3802.7090909090907,3817.8181818181815,7287.436363636362,0,0,0,0,78.16363636363636,0,0,0,6355.363636363636,4167.727272727273,49.4
2019-05-12 01:39:09,3772.672727272727,0,121.43636363636364,0,0,0,11.98181818181818,0.05454545454545454,0,0,0,6642.50909090909,0,0,0,0,0,0,0,94.83636363636363,287.4181818181818,1315.9454545454544,0,0,0,0,0,0,0,3551.5272727272727,4020.9999999999995,7317.618181818181,0,0,0,0,78.16363636363636,0,0,0,6247.472727272727,4200.636363636363,289.09090909090907
2019-05-12 01:39:06,3772.672727272727,0,121.43636363636364,0,0,0,11.98181818181818,0.05454545454545454,0,0,0,6642.50909090909,0,0,0,0,0,0,0,94.83636363636363,287.4181818181818,1315.9454545454544,0,0,0,0,0,0,0,3551.5272727272727,4020.9999999999995,7317.618181818181,0,0,0,0,78.16363636363636,0,0,0,6247.472727272727,4200.636363636363,287.9073333333334
2019-05-12 01:39:03,3523.9454545454546,0,121.43636363636364,0,0,0,11.98181818181818,0.05454545454545454,0,0,0,6406.563636363636,0,0,0,0,0,0,0,94.83636363636363,194.25454545454542,1575.1454545454544,0,0,0,0,0,0,0,3252.163636363636,3855.5636363636363,7285.599999999999,0,0,0,0,78.16363636363636,0,0,0,6169.054545454545,4084.381818181818,289.09090909090907
2019-05-12 01:39:00,3417.558362424243,0,121.43636363636364,0,0,0,11.98181818181818,0.05454545454545454,0,0,0,6406.563636363636,0,0,0,0,0,0,0,94.83636363636363,194.25454545454542,1575.1454545454544,0,0,0,0,0,0,0,3235.1734460606062,3679.8640993939393,7285.599999999999,0,0,0,0,78.16363636363636,0,0,0,6169.054545454545,4084.381818181818,283.0891515151515
2019-05-12 01:38:57,3127.2888206060607,0,227.49090909090907,0,0,0,83.32727272727271,0.6727272727272726,0,0,0,6266.1454545454535,0,0,0,0,0,0,0,96,378.8,1525.4545454545453,0,0,0,0,0,0,0,3069.8147236363643,3189.132963636364,6944.10909090909,0,0,0,0,119.63693454545455,0,0,0,5859.290909090909,4010.0181818181813,289.09090909090907
2019-05-12 01:38:54,2820.0954,0,228.03636363636363,0,0,0,86.60036800000002,0.699152,0,0,0,5977.290909090909,0,0,0,0,0,0,0,96.21818181818182,312.92727272727274,1306.8727272727272,0,0,0,0,0,0,0,2655.872727272727,2977.652921212122,6640.50909090909,0,0,0,0,124.68929466666668,0,0,0,5565.272727272726,3712.109090909091,260.1818181818182
2019-05-12 01:38:51,2678.9454,0,228.03636363636363,0,0,0,82.017368,0.6621520000000001,0,0,0,5977.290909090909,0,0,0,0,0,0,0,96.21818181818182,312.92727272727274,1255.1594133333333,0,0,0,0,0,0,0,2563.2029466666663,2828.3074666666666,6640.50909090909,0,0,0,0,117.79629466666667,0,0,0,5565.272727272726,3712.109090909091,260.1818181818182
2019-05-12 01:38:48,2262.80548,0,239.3112986666667,0,0,0,86.03818666666668,0.6946133333333333,0,0,0,5688.818181818181,0,0,0,0,0,0,0,98.233632,312.92727272727274,1224.946050909091,0,0,0,0,0,0,0,2424.2628109090915,2560.4403636363636,6225.10909090909,0,0,0,0,123.20551259259261,0,0,0,5297.454545454545,3556.46540969697,270.8900933333333
2019-05-12 01:38:45,2146.17548,0,226.76929866666669,0,0,0,80.94596444444444,0.6535022222222223,0,0,0,5537.741630303031,0,0,0,0,0,0,0,92.941632,312.92727272727274,1161.8224145454544,0,0,0,0,0,0,0,2299.3291745454544,2428.485818181818,5946.355341818182,0,0,0,0,115.54662370370372,0,0,0,5089.948690909091,3377.529955151515,256.58009333333337
2019-05-12 01:38:42,1968.850836,0,236.14699851851853,0,0,0,85.33546,0.68894,0,0,0,5085.570070666667,0,0,0,0,0,0,0,97.38848000000002,313.745056,1009.3070600000002,0,0,0,0,0,0,0,2126.1801520000004,2167.3564840000004,5535.012792,0,0,0,0,121.350785,0,0,0,4685.147284000001,3237.8145733333336,267.27973333333335
2019-05-12 01:38:39,1607.057208888889,0,247.86912333333336,0,0,0,90.97909714285714,0.7345028571428571,0,0,0,4826.236142222222,0,0,0,0,0,0,0,102.94704,195.0360533333333,1008.5349911111113,0,0,0,0,0,0,0,1763.0370311111112,1813.4274044444448,5026.149382222223,0,0,0,0,128.8132780952381,0,0,0,4311.467635555555,3110.4216711111117,280.65428333333335
2019-05-12 01:38:36,1509.0816533333334,0,232.1916233333333,0,0,0,84.4319542857143,0.6816457142857144,0,0,0,4550.49392,0,0,0,0,0,0,0,96.33204,183.71605333333335,947.0605466666667,0,0,0,0,0,0,0,1655.5725866666667,1702.8896266666668,4733.050493333334,0,0,0,0,118.96613523809523,0,0,0,4061.7654133333335,2925.95056,262.7667833333333
2019-05-12 01:38:33,1220.7289950000002,0,113.59702095238096,0,0,0,77.79983999999999,0.6741066666666666,0,0,0,4269.357196666667,0,0,0,0,0,0,0,1.4725180952380952,193.88845,980.4277500000002,0,0,0,0,0,0,0,1388.2845500000003,1717.9169600000002,4567.62413,0,0,0,0,48.01092888888889,0,0,0,3791.44492,2798.993468333333,256.91304952380955
2019-05-12 01:38:30,1135.9777450000001,0,105.22130666666666,0,0,0,71.25984,0.6174400000000001,0,0,0,3993.9896966666665,0,0,0,0,0,0,0,1.3639466666666666,181.15720000000002,912.3652500000001,0,0,0,0,0,0,0,1291.9220500000004,1598.65696,4265.65663,0,0,0,0,43.68759555555555,0,0,0,3543.17492,2610.5272183333336,238.08019238095235
2019-05-12 01:38:27,904.7965314285715,0,121.79346888888888,0,0,0,77.66380799999999,0.672928,0,0,0,3646.2251295238098,0,0,0,0,0,0,0,1.4646044444444446,192.48680000000002,950.1158914285714,0,0,0,0,0,0,0,940.2772114285714,1523.314217142857,3947.286565714286,0,0,0,0,47.20044800000001,0,0,0,3119.3244342857142,2543.9424247619045,252.9246688888889
2019-05-12 01:38:24,774.0775266666666,0,131.03616266666668,0,0,0,87.26975999999999,0.7561599999999999,0,0,0,3326.3412333333335,0,0,0,0,0,0,0,1.6055253333333332,207.59293333333335,916.0026933333334,0,0,0,0,0,0,0,874.1165533333333,1299.0354066666666,3681.7500999999997,0,0,0,0,52.46972666666666,0,0,0,2835.1631466666668,2318.2527533333337,273.706936
2019-05-12 01:38:21,706.2091933333334,0,119.31016266666667,0,0,0,77.45975999999999,0.67116,0,0,0,3061.2329000000004,0,0,0,0,0,0,0,1.4535253333333331,190.61793333333335,835.6760266666668,0,0,0,0,0,0,0,797.5048866666665,1185.137073333333,3378.0251,0,0,0,0,45.98472666666667,0,0,0,2605.4498133333336,2122.357753333333,247.340936
2019-05-12 01:38:18,562.963016,0,130.2427033333333,0,0,0,90.19968,0.7815466666666667,0,0,0,2711.6701866666667,0,0,0,0,0,0,0,1.6269066666666667,208.35106133333332,839.061456,0,0,0,0,0,0,0,673.8223919999999,987.34812,3046.2342479999998,0,0,0,0,52.60519111111112,0,0,0,2314.612368,1752.4394373333334,271.9228366666667
2019-05-12 01:38:15,503.117016,0,115.58520333333333,0,0,0,77.11968,0.6682133333333334,0,0,0,2455.5501866666664,0,0,0,0,0,0,0,1.4369066666666663,187.98306133333335,749.8254559999999,0,0,0,0,0,0,0,602.220392,882.3781200000001,2745.4962480000004,0,0,0,0,43.95852444444444,0,0,0,2091.404368,1575.0654373333334,238.96533666666667
2019-05-12 01:38:12,320.45304000000004,0,128.9202711111111,0,0,0,114.72618666666668,0.8323200000000001,0,0,0,2193.1620766666665,0,0,0,0,0,0,0,1.6625422222222221,209.29252,619.1274799999999,0,0,0,0,0,0,0,471.23221,397.58654,2099.86058,0,0,0,0,52.87612000000001,0,0,0,1609.3141799999999,1348.1641233333332,0
