timestamp,accept,address,bind,clone,close,connect,dup,exit,fcntl,futex,getpid,getsockopt,ioctl,mmap,mprotect,munmap,newfstat,newstat,open,poll,read,recvfrom,select,sendto,setsockopt,shutdown,sigprocmask,socket,writev
2019-05-07 14:33:52,653.4545454545455,255.67272727272726,229.94545454545454,196.36363636363635,362.78181818181815,277.3272727272727,323.3636363636363,275.54545454545456,540.5818181818181,1230.1454545454544,346.6,192.23636363636362,296.74545454545455,455.4363636363636,398.18181818181813,214.9090909090909,451.27272727272725,1044.490909090909,367.18181818181813,358.10909090909087,362.29090909090905,308.2,329.18181818181813,439.8181818181818,303.27272727272725,234.16363636363633,660.6,210.25454545454542,506.67272727272723
2019-05-07 14:33:49,662.2181818181817,264.7090909090909,216.09090909090907,185.76363636363632,352.47272727272724,270.94545454545454,276.8363636363636,288.8363636363636,546.0545454545454,1226.381818181818,318.98181818181814,182.3272727272727,286.7090909090909,453.2181818181818,359.8545454545454,209.54545454545453,433.0363636363636,1067.3999999999999,343.4545454545454,366.8,343.29090909090905,302.52727272727276,304.49090909090904,403.9090909090909,298.96363636363634,229.78181818181818,674.5272727272727,189.03636363636363,489.2363636363636
2019-05-07 14:33:46,662.2181818181817,264.7090909090909,216.09090909090907,185.76363636363632,352.47272727272724,270.94545454545454,276.8363636363636,288.8363636363636,546.0545454545454,1226.381818181818,318.98181818181814,182.3272727272727,286.7090909090909,453.2181818181818,359.8545454545454,209.54545454545453,433.0363636363636,1067.3999999999999,343.4545454545454,366.8,343.29090909090905,302.52727272727276,304.49090909090904,403.9090909090909,298.96363636363634,229.78181818181818,674.5272727272727,189.03636363636363,489.2363636363636
2019-05-07 14:33:43,673.9818181818181,253.2363636363636,229.34545454545454,180.74545454545452,347.56363636363636,236.54545454545453,290.96363636363634,278.1454545454545,506.49090909090904,1248.7272727272725,313.6363636363636,175.29090909090908,285.58181818181816,487.9272727272727,367.9090909090909,200.63636363636363,423.79999999999995,1064.8181818181818,304.6545454545454,355.18181818181813,334.29090909090905,300.6,301.8,393.0181818181818,295.6,229.38181818181818,690.2545454545453,181.09090909090907,495.8909090909091
2019-05-07 14:33:40,673.9818181818181,253.2363636363636,229.34545454545454,180.74545454545452,347.56363636363636,236.54545454545453,290.96363636363634,278.1454545454545,506.49090909090904,1248.7272727272725,313.6363636363636,175.29090909090908,285.58181818181816,487.9272727272727,367.9090909090909,200.63636363636363,423.79999999999995,1064.8181818181818,304.6545454545454,355.18181818181813,334.29090909090905,300.6,301.8,393.0181818181818,295.6,229.38181818181818,690.2545454545453,181.09090909090907,495.8909090909091
2019-05-07 14:33:37,665.5636363636363,246.1272727272727,216.45454545454544,176.54545454545453,357,228.07272727272726,297.6363636363636,302.4545454545454,511.6363636363636,1273.6,332.6181818181818,171.14545454545453,280.30909090909086,458.18181818181813,369.76363636363635,192.03636363636363,401.6181818181818,1048.8363636363636,309.6727272727273,342.4,322.6181818181818,306.6363636363636,298.58181818181816,377.8181818181818,286,224.8181818181818,646.5818181818181,169.85454545454544,469.27272727272725
2019-05-07 14:33:34,652.9818181818181,233.74545454545452,261.74545454545455,167.16363636363636,342.32727272727266,197.36363636363635,319.07272727272726,275.0363636363636,510.67272727272723,1281.290909090909,329.98181818181814,185.09090909090907,282.1272727272727,453.74545454545455,362.47272727272724,154.7090909090909,396.2,1044.2181818181818,294.18181818181813,320.6,303.72727272727275,303.6727272727273,343.4545454545454,411.6909090909091,314.4363636363636,217.34545454545454,633.4363636363636,171,459.78181818181815
2019-05-07 14:33:31,652.9818181818181,233.74545454545452,261.74545454545455,167.16363636363636,342.32727272727266,197.36363636363635,319.07272727272726,275.0363636363636,510.67272727272723,1281.290909090909,329.98181818181814,185.09090909090907,282.1272727272727,453.74545454545455,362.47272727272724,154.7090909090909,396.2,1044.2181818181818,294.18181818181813,320.6,303.72727272727275,303.6727272727273,343.4545454545454,411.6909090909091,314.4363636363636,217.34545454545454,633.4363636363636,171,459.78181818181815
2019-05-07 14:33:28,678.3759704721905,235.7133766068474,280.0960017454863,152.36640666193932,308.56924671357666,190.4943726249568,344.86081565119366,275.40500736377027,520.464008436517,1263.3138784341534,304.62372043128056,196.05811014745723,338.2788777977782,428.58961072019497,388.5707012854779,203.47642684412446,365.3520973108602,1083.3106056473755,283.15060273823167,329.86054291896215,307.0055819196713,298.3326969581265,390.970744922635,404.7709958362879,275.84137893416244,264.1138929798724,609.6292659866543,246.9681266932126,460.44473535882474
2019-05-07 14:33:25,678.3759704721905,235.7133766068474,280.0960017454863,152.36640666193932,308.56924671357666,190.4943726249568,344.86081565119366,275.40500736377027,520.464008436517,1263.3138784341534,304.62372043128056,196.05811014745723,338.2788777977782,428.58961072019497,388.5707012854779,203.47642684412446,365.3520973108602,1083.3106056473755,283.15060273823167,329.86054291896215,307.0055819196713,298.3326969581265,390.970744922635,404.7709958362879,275.84137893416244,264.1138929798724,609.6292659866543,246.9681266932126,460.44473535882474
2019-05-07 14:33:22,615.4727272727272,227.29090909090908,270.74545454545455,150.94545454545454,313.10909090909087,192.63636363636363,385.58181818181816,243.9090909090909,435.3454545454545,1259.0545454545454,288.2,226.1272727272727,340.50909090909084,393.9272727272727,329.07272727272726,192.56363636363633,373.18181818181813,1103.8181818181815,270.6545454545454,334.1272727272727,283.8,267.4181818181818,280.8,385.9272727272727,269.47272727272724,241.27272727272728,573.0363636363636,253.5090909090909,439.6363636363636
2019-05-07 14:33:19,604.7272727272726,189.98181818181817,269.6181818181818,157.87272727272727,327.3636363636363,199.5090909090909,378.8,278.1272727272727,437.8545454545454,1207.109090909091,284,228.7272727272727,311.0363636363636,367.8363636363636,325.78181818181815,196.8181818181818,338.96363636363634,1119.3272727272727,270.99999999999994,322.94545454545454,282.6727272727273,271.2,277.9090909090909,326.8909090909091,288.8363636363636,267.4363636363636,541.6727272727272,258.4,433.0545454545454
2019-05-07 14:33:16,604.7272727272726,189.98181818181817,269.6181818181818,157.87272727272727,327.3636363636363,199.5090909090909,378.8,278.1272727272727,437.8545454545454,1207.109090909091,284,228.7272727272727,311.0363636363636,367.8363636363636,325.78181818181815,196.8181818181818,338.96363636363634,1119.3272727272727,270.99999999999994,322.94545454545454,282.6727272727273,271.2,277.9090909090909,326.8909090909091,288.8363636363636,267.4363636363636,541.6727272727272,258.4,433.0545454545454
2019-05-07 14:33:13,589.1379843269877,187.69432171494026,298.2781505118275,156.5119365806651,324.3331696939944,178.89416171203115,376.3159330169639,252.89550719103985,432.38967981236027,1246.9681266932128,249.34998818160332,232.51331842397136,344.06080110547464,356.07920144002617,321.91494390807105,219.71308569246716,322.8240513463881,1126.2204767359406,285.64155711922035,326.58775614102075,275.29591447117224,263.9502536409753,294.78717794869004,339.7698139966181,279.80508736522484,251.87730686012475,509.39107983781525,259.3138057055583,440.37164312078403
2019-05-07 14:33:10,589.1379843269877,187.69432171494026,298.2781505118275,156.5119365806651,324.3331696939944,178.89416171203115,376.3159330169639,252.89550719103985,432.38967981236027,1246.9681266932128,249.34998818160332,232.51331842397136,344.06080110547464,356.07920144002617,321.91494390807105,219.71308569246716,322.8240513463881,1126.2204767359406,285.64155711922035,326.58775614102075,275.29591447117224,263.9502536409753,294.78717794869004,339.7698139966181,279.80508736522484,251.87730686012475,509.39107983781525,259.3138057055583,440.37164312078403
2019-05-07 14:33:07,542.7090909090908,190.8,321.50909090909084,154.4181818181818,326.30909090909086,178.6,378.09090909090907,267.29090909090905,427.98181818181814,1242.909090909091,257.0181818181818,247.87272727272727,363.16363636363633,308.27272727272725,307.4,222.78181818181818,294.8545454545454,1131.7818181818182,280.49090909090904,342.6181818181818,268.0181818181818,263.2181818181818,314.7090909090909,326.29090909090905,280.2,252.78181818181818,512.8181818181818,268.3272727272727,437.0181818181818
2019-05-07 14:33:04,577,231.9090909090909,318.3454545454545,132.0181818181818,307.09090909090907,181.65454545454543,383.96363636363634,282.52727272727276,355.6,1221.9818181818182,258.49090909090904,229.39999999999998,347.0181818181818,286.7090909090909,280.58181818181816,218.27272727272728,275.76363636363635,1141.3454545454545,291.8545454545454,322.2,241.58181818181816,256.94545454545454,304.2363636363636,331.50909090909084,273.50909090909084,242.25454545454542,521.5272727272727,267.76363636363635,419.7272727272727
2019-05-07 14:33:01,561.9267333333333,223.02492727272724,303.49292969696967,126.74162787878785,301.7288727272727,174.1904036363636,367.3683442424242,270.25400848484844,350.77618666666666,1221.9818181818182,253.6954193939394,219.4308133333333,330.9446278787879,273.3164206060606,267.9439587878788,208.95401818181818,266.5285709090909,1141.3454545454545,281.4919103030303,314.5285733333333,236.80682545454542,250.19771636363637,290.05742909090907,320.71591393939394,261.2756472727272,234.6109236363636,513.2811418181819,257.1816375757575,413.6222484848484
2019-05-07 14:32:58,536.5666859996132,219.53068971953897,304.635789617541,111.5776841129844,276.4504539909202,165.21701299307344,368.96441304507243,266.7246778397765,341.2110444457777,1173.8923091538168,244.54395778751092,201.9612927741445,310.59142017159655,258.41120077598447,227.01863862722746,192.62199822670215,214.76727465450688,1088.5107257854843,278.06393105471227,293.3149023686193,227.00145530422728,244.7005619887602,280.1028536095945,312.74249715005703,261.08575528489433,217.562408751825,487.5837959907468,238.43619394278778,364.78089604874566
2019-05-07 14:32:55,507.5222668879955,207.48393065472024,287.7681269707939,105.45380659053487,261.64875002499946,156.12819476943793,348.60782017692975,252.00797217388984,322.9734091984827,1113.407518849623,231.40922048225704,190.82551548969022,293.4077638447231,244.10748685026294,214.48788924221518,182.01021046245742,203.0945081098378,1031.7638607227857,262.84923534862634,277.489218882289,214.7956994193449,231.44382712345754,264.59816370339263,295.68783824323515,246.65904381912364,205.7246455070899,461.4863179403079,225.3464557375519,345.34628474097184
2019-05-07 14:32:52,456.3147455982459,191.53246261194195,283.40845573802056,98.96462708236112,252.64534602934748,151.29069872521353,326.136203269557,241.55656726146827,292.34350718132185,1056.3693966060014,223.3869788078783,179.55819648452254,284.7019755116553,227.55958867580722,202.31291934253312,175.19422086916583,200.02209062020844,952.8227831974103,246.50861721591372,236.18855358769807,206.23327111249378,210.20614949297425,264.43180781167825,291.98653066968876,221.80563357851307,199.90859166092605,424.6090483174448,220.1959645341215,330.1023721695073
2019-05-07 14:32:49,391.340085,188.31652166666666,261.599145,97.689345,240.224045,142.24785500000002,312.18782500000003,219.72712166666668,280.4410966666666,999.0006783333334,220.61761333333334,179.99828833333336,278.9262383333333,156.91267333333334,189.97583666666665,177.63547166666666,186.39803666666666,913.6449166666667,235.30239666666665,208.52572,200.78228833333333,182.38497833333335,266.6343933333334,294.64328166666667,204.754265,191.5949216666667,370.06487833333335,217.18644666666663,300.18490499999996
2019-05-07 14:32:46,366.181335,175.94027166666666,244.22539499999996,91.26559499999999,224.875295,132.871605,291.54407499999996,205.2008716666667,262.60859666666664,938.0769283333333,206.4476133333333,168.09703833333333,260.4124883333333,146.52767333333333,177.40833666666666,165.89672166666665,174.28053666666665,857.2074166666666,219.89489666666665,195.19571999999997,187.88103833333335,170.63622833333332,248.91939333333332,275.3770316666667,191.20051499999997,179.11867166666667,346.5911283333333,202.89144666666664,281.171155
