key,className,methodName,methodSignature,exceptionType,exceptionIndexNumber,lineIndexNumber,countdown,rate,mode,covered,run times in normal,run times in injection,injection captured in the business log,downloaded the file,exit status,process cpu time(in seconds),average memory usage(in MB),peak thread count,handledBy,distance,stackHeight,foPoint,run times in fo,downloaded the file in fo,exit status in fo,process cpu time(in seconds) in fo,average memory usage(in MB) in fo,peak thread count in fo
2D327E6A7EA862FA46A020CD310458BB,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,50,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,7,8,com/turn/ttorrent/client/SharedTorrent/fromFile - (Ljava/io/File;Ljava/io/File;)Lcom/turn/ttorrent/client/SharedTorrent;,1(fo 1); normal: 0,no,2,0,0,0
0C8077BEB3A91CA06762B589769F5349,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,53,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,7,8,com/turn/ttorrent/bcodec/BEncoder/bencode - (Ljava/lang/Object;Ljava/io/OutputStream;)V,1(fo 1); normal: 463,no,137,2664,115,14
0C8077BEB3A91CA06762B589769F5349,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,53,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,7,8,com/turn/ttorrent/bcodec/BEncoder/bencode - (Ljava/util/Map;Ljava/io/OutputStream;)V,1(fo 1); normal: 460,no,137,2760,125,14
0C8077BEB3A91CA06762B589769F5349,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,53,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,7,8,com/turn/ttorrent/common/Torrent/<init> - ([BZ)V,1(fo 1); normal: 0,no,2,0,0,0
0C8077BEB3A91CA06762B589769F5349,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,53,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,7,8,com/turn/ttorrent/client/SharedTorrent/<init> - ([BLjava/io/File;ZLcom/turn/ttorrent/client/strategy/RequestStrategy;)V,1(fo 1); normal: 0,no,2,0,0,0
0C8077BEB3A91CA06762B589769F5349,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,53,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,7,8,com/turn/ttorrent/client/SharedTorrent/<init> - ([BLjava/io/File;Z)V,1(fo 1); normal: 0,no,2,0,0,0
0C8077BEB3A91CA06762B589769F5349,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,53,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,7,8,com/turn/ttorrent/client/SharedTorrent/<init> - ([BLjava/io/File;)V,1(fo 1); normal: 0,no,2,0,0,0
0C8077BEB3A91CA06762B589769F5349,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,53,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,7,8,com/turn/ttorrent/client/SharedTorrent/fromFile - (Ljava/io/File;Ljava/io/File;)Lcom/turn/ttorrent/client/SharedTorrent;,1(fo 1); normal: 0,no,2,0,0,0
4FD5E63FBEB158979ACE0D2D79D7A865,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,55,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,7,8,com/turn/ttorrent/bcodec/BEncoder/bencode - (Ljava/lang/Object;Ljava/io/OutputStream;)V,1(fo 1); normal: 463,no,137,3245,121,14
4FD5E63FBEB158979ACE0D2D79D7A865,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,55,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,7,8,com/turn/ttorrent/bcodec/BEncoder/bencode - (Ljava/util/Map;Ljava/io/OutputStream;)V,1(fo 1); normal: 460,no,137,2663,138,14
4FD5E63FBEB158979ACE0D2D79D7A865,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,55,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,7,8,com/turn/ttorrent/common/Torrent/<init> - ([BZ)V,1(fo 1); normal: 0,no,2,0,0,0
4FD5E63FBEB158979ACE0D2D79D7A865,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,55,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,7,8,com/turn/ttorrent/client/SharedTorrent/<init> - ([BLjava/io/File;ZLcom/turn/ttorrent/client/strategy/RequestStrategy;)V,1(fo 1); normal: 0,no,2,0,0,0
4FD5E63FBEB158979ACE0D2D79D7A865,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,55,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,7,8,com/turn/ttorrent/client/SharedTorrent/<init> - ([BLjava/io/File;Z)V,1(fo 1); normal: 0,no,2,0,0,0
4FD5E63FBEB158979ACE0D2D79D7A865,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,55,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,7,8,com/turn/ttorrent/client/SharedTorrent/<init> - ([BLjava/io/File;)V,1(fo 1); normal: 0,no,2,0,0,0
4FD5E63FBEB158979ACE0D2D79D7A865,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,55,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,7,8,com/turn/ttorrent/client/SharedTorrent/fromFile - (Ljava/io/File;Ljava/io/File;)Lcom/turn/ttorrent/client/SharedTorrent;,1(fo 1); normal: 0,no,2,0,0,0
12125CA9AB242DBB4928FC13BB82C027,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,56,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,13,14,com/turn/ttorrent/bcodec/BEncoder/bencode - (Ljava/lang/Object;Ljava/io/OutputStream;)V,1(fo 1); normal: 188,no,137,2803,108,14
12125CA9AB242DBB4928FC13BB82C027,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,56,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,13,14,com/turn/ttorrent/bcodec/BEncoder/bencode - (Ljava/util/List;Ljava/io/OutputStream;)V,1(fo 1); normal: 188,no,137,2516,130,14
12125CA9AB242DBB4928FC13BB82C027,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,56,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,13,14,com/turn/ttorrent/bcodec/BEncoder/bencode - (Ljava/lang/Object;Ljava/io/OutputStream;)V,1(fo 1); normal: 188,no,137,2600,125,14
12125CA9AB242DBB4928FC13BB82C027,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,56,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,13,14,com/turn/ttorrent/bcodec/BEncoder/bencode - (Ljava/util/Map;Ljava/io/OutputStream;)V,1(fo 1); normal: 188,no,137,3110,128,15
12125CA9AB242DBB4928FC13BB82C027,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,56,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,13,14,com/turn/ttorrent/bcodec/BEncoder/bencode - (Ljava/lang/Object;Ljava/io/OutputStream;)V,1(fo 1); normal: 188,no,137,2648,110,15
12125CA9AB242DBB4928FC13BB82C027,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,56,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,13,14,com/turn/ttorrent/bcodec/BEncoder/bencode - (Ljava/util/List;Ljava/io/OutputStream;)V,1(fo 1); normal: 188,no,137,2670,106,14
12125CA9AB242DBB4928FC13BB82C027,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,56,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,13,14,com/turn/ttorrent/bcodec/BEncoder/bencode - (Ljava/lang/Object;Ljava/io/OutputStream;)V,1(fo 1); normal: 188,no,137,2654,136,14
12125CA9AB242DBB4928FC13BB82C027,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,56,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,13,14,com/turn/ttorrent/bcodec/BEncoder/bencode - (Ljava/util/Map;Ljava/io/OutputStream;)V,1(fo 1); normal: 188,no,137,2906,136,14
12125CA9AB242DBB4928FC13BB82C027,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,56,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,13,14,com/turn/ttorrent/common/Torrent/<init> - ([BZ)V,1(fo 1); normal: 0,no,2,0,0,0
12125CA9AB242DBB4928FC13BB82C027,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,56,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,13,14,com/turn/ttorrent/client/SharedTorrent/<init> - ([BLjava/io/File;ZLcom/turn/ttorrent/client/strategy/RequestStrategy;)V,1(fo 1); normal: 0,no,2,0,0,0
12125CA9AB242DBB4928FC13BB82C027,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,56,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,13,14,com/turn/ttorrent/client/SharedTorrent/<init> - ([BLjava/io/File;Z)V,1(fo 1); normal: 0,no,2,0,0,0
12125CA9AB242DBB4928FC13BB82C027,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,56,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,13,14,com/turn/ttorrent/client/SharedTorrent/<init> - ([BLjava/io/File;)V,1(fo 1); normal: 0,no,2,0,0,0
12125CA9AB242DBB4928FC13BB82C027,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,56,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,13,14,com/turn/ttorrent/client/SharedTorrent/fromFile - (Ljava/io/File;Ljava/io/File;)Lcom/turn/ttorrent/client/SharedTorrent;,1(fo 1); normal: 0,no,2,0,0,0
C74C937B031C3ACA23B15D6B898CA6B9,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,57,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,7,8,com/turn/ttorrent/bcodec/BEncoder/bencode - (Ljava/lang/Object;Ljava/io/OutputStream;)V,1(fo 1); normal: 277,no,137,3290,140,14
C74C937B031C3ACA23B15D6B898CA6B9,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,57,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,7,8,com/turn/ttorrent/bcodec/BEncoder/bencode - (Ljava/util/Map;Ljava/io/OutputStream;)V,1(fo 1); normal: 276,no,137,2594,106,14
C74C937B031C3ACA23B15D6B898CA6B9,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,57,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,7,8,com/turn/ttorrent/common/Torrent/<init> - ([BZ)V,1(fo 1); normal: 0,no,2,0,0,0
C74C937B031C3ACA23B15D6B898CA6B9,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,57,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,7,8,com/turn/ttorrent/client/SharedTorrent/<init> - ([BLjava/io/File;ZLcom/turn/ttorrent/client/strategy/RequestStrategy;)V,1(fo 1); normal: 0,no,2,0,0,0
C74C937B031C3ACA23B15D6B898CA6B9,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,57,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,7,8,com/turn/ttorrent/client/SharedTorrent/<init> - ([BLjava/io/File;Z)V,1(fo 1); normal: 0,no,2,0,0,0
C74C937B031C3ACA23B15D6B898CA6B9,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,57,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,7,8,com/turn/ttorrent/client/SharedTorrent/<init> - ([BLjava/io/File;)V,1(fo 1); normal: 0,no,2,0,0,0
C74C937B031C3ACA23B15D6B898CA6B9,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,57,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,7,8,com/turn/ttorrent/client/SharedTorrent/fromFile - (Ljava/io/File;Ljava/io/File;)Lcom/turn/ttorrent/client/SharedTorrent;,1(fo 1); normal: 0,no,2,0,0,0
FECB3918805692C10AF5427F7EE81157,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,58,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,11,12,com/turn/ttorrent/bcodec/BEncoder/bencode - (Ljava/lang/Object;Ljava/io/OutputStream;)V,1(fo 1); normal: 279,no,137,2725,135,15
FECB3918805692C10AF5427F7EE81157,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,58,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,11,12,com/turn/ttorrent/bcodec/BEncoder/bencode - (Ljava/util/Map;Ljava/io/OutputStream;)V,1(fo 1); normal: 279,no,137,2643,97,15
FECB3918805692C10AF5427F7EE81157,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,58,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,11,12,com/turn/ttorrent/bcodec/BEncoder/bencode - (Ljava/lang/Object;Ljava/io/OutputStream;)V,1(fo 1); normal: 279,no,137,2693,121,15
FECB3918805692C10AF5427F7EE81157,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,58,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,11,12,com/turn/ttorrent/bcodec/BEncoder/bencode - (Ljava/util/List;Ljava/io/OutputStream;)V,1(fo 1); normal: 277,no,137,3139,126,15
FECB3918805692C10AF5427F7EE81157,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,58,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,11,12,com/turn/ttorrent/bcodec/BEncoder/bencode - (Ljava/lang/Object;Ljava/io/OutputStream;)V,1(fo 1); normal: 279,no,137,2553,129,14
FECB3918805692C10AF5427F7EE81157,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,58,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,11,12,com/turn/ttorrent/bcodec/BEncoder/bencode - (Ljava/util/Map;Ljava/io/OutputStream;)V,1(fo 1); normal: 279,no,137,2568,145,14
FECB3918805692C10AF5427F7EE81157,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,58,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,11,12,com/turn/ttorrent/common/Torrent/<init> - ([BZ)V,1(fo 1); normal: 0,no,2,0,0,0
FECB3918805692C10AF5427F7EE81157,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,58,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,11,12,com/turn/ttorrent/client/SharedTorrent/<init> - ([BLjava/io/File;ZLcom/turn/ttorrent/client/strategy/RequestStrategy;)V,1(fo 1); normal: 0,no,2,0,0,0
FECB3918805692C10AF5427F7EE81157,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,58,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,11,12,com/turn/ttorrent/client/SharedTorrent/<init> - ([BLjava/io/File;Z)V,1(fo 1); normal: 0,no,2,0,0,0
FECB3918805692C10AF5427F7EE81157,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,58,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,11,12,com/turn/ttorrent/client/SharedTorrent/<init> - ([BLjava/io/File;)V,1(fo 1); normal: 0,no,2,0,0,0
FECB3918805692C10AF5427F7EE81157,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,58,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,11,12,com/turn/ttorrent/client/SharedTorrent/fromFile - (Ljava/io/File;Ljava/io/File;)Lcom/turn/ttorrent/client/SharedTorrent;,1(fo 1); normal: 0,no,2,0,0,0
949A300D749A01F84D43DAD58A769BFD,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,59,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,7,8,com/turn/ttorrent/bcodec/BEncoder/bencode - (Ljava/lang/Object;Ljava/io/OutputStream;)V,1(fo 1); normal: 0,no,137,2710,88,15
949A300D749A01F84D43DAD58A769BFD,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,59,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,7,8,com/turn/ttorrent/bcodec/BEncoder/bencode - (Ljava/util/Map;Ljava/io/OutputStream;)V,1(fo 1); normal: 0,no,137,2567,127,15
949A300D749A01F84D43DAD58A769BFD,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,59,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,7,8,com/turn/ttorrent/common/Torrent/<init> - ([BZ)V,1(fo 1); normal: 0,no,2,0,0,0
949A300D749A01F84D43DAD58A769BFD,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,59,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,7,8,com/turn/ttorrent/client/SharedTorrent/<init> - ([BLjava/io/File;ZLcom/turn/ttorrent/client/strategy/RequestStrategy;)V,1(fo 1); normal: 0,no,2,0,0,0
949A300D749A01F84D43DAD58A769BFD,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,59,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,7,8,com/turn/ttorrent/client/SharedTorrent/<init> - ([BLjava/io/File;Z)V,1(fo 1); normal: 0,no,2,0,0,0
949A300D749A01F84D43DAD58A769BFD,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,59,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,7,8,com/turn/ttorrent/client/SharedTorrent/<init> - ([BLjava/io/File;)V,1(fo 1); normal: 0,no,2,0,0,0
949A300D749A01F84D43DAD58A769BFD,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,59,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,7,8,com/turn/ttorrent/client/SharedTorrent/fromFile - (Ljava/io/File;Ljava/io/File;)Lcom/turn/ttorrent/client/SharedTorrent;,1(fo 1); normal: 0,no,2,0,0,0
384C6B46EDA0BEDC7D7C52BE36F29D40,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,60,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,7,8,com/turn/ttorrent/bcodec/BEncoder/bencode - (Ljava/lang/Object;Ljava/io/OutputStream;)V,1(fo 1); normal: 0,no,137,3248,129,15
384C6B46EDA0BEDC7D7C52BE36F29D40,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,60,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,7,8,com/turn/ttorrent/bcodec/BEncoder/bencode - (Ljava/util/Map;Ljava/io/OutputStream;)V,1(fo 1); normal: 0,no,137,2608,130,14
384C6B46EDA0BEDC7D7C52BE36F29D40,com/turn/ttorrent/bcodec/BEncoder,bencode,(Ljava/lang/Object;Ljava/io/OutputStream;)V,java/lang/IllegalArgumentException,1,60,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,7,8,com/turn/ttorrent/common/Torrent/<init> - ([BZ)V,1(fo 1); normal: 0,no,2,0,0,0
