timestamp,accept,brk,clone,close,connect,create,ctl,dup2,exit,fcntl,futex,getaffinity,gettid,list,lseek,madvise,mmap,mprotect,munmap,newfstat,open,pipe,pread64,pwrite64,read,sigprocmask,syscall,wait,write,yield
2019-05-11 22:33:23,641.5272727272727,0,0,30.727272727272727,0,0,0,77.34545454545453,0,0,789.0363636363636,0,0,0,16.036363636363635,0,0,83.56363636363635,0,0,0,0,0,0,0,0,0,0,235.58181818181816,0
2019-05-11 22:33:20,641.5272727272727,0,0,30.727272727272727,0,0,0,77.34545454545453,0,0,789.0363636363636,0,0,0,16.036363636363635,0,0,83.56363636363635,0,0,0,0,0,0,0,0,0,0,235.58181818181816,0
2019-05-11 22:33:17,651.8363636363636,0,0,30.727272727272727,0,0,0,77.34545454545453,0,0,789.6727272727272,0,0,0,16.036363636363635,0,0,83.56363636363635,0,0,0,0,0,0,0,0,0,0,231.98181818181817,0
2019-05-11 22:33:14,694.0363636363636,0,0,30.727272727272727,0,0,0,77.34545454545453,0,0,813.690909090909,0,0,0,16.036363636363635,0,0,83.56363636363635,0,0,0,0,0,0,0,0,0,0,230.09090909090907,0
2019-05-11 22:33:11,694.0363636363636,0,0,30.727272727272727,0,0,0,77.34545454545453,0,0,813.690909090909,0,0,0,16.036363636363635,0,0,83.56363636363635,0,0,0,0,0,0,0,0,0,0,230.09090909090907,0
2019-05-11 22:33:08,700.6,0,0,30.727272727272727,0,0,0,77.34545454545453,0,0,782.690909090909,0,0,0,16.036363636363635,0,0,83.56363636363635,0,0,0,0,0,0,0,0,0,0,241.49090909090907,0
2019-05-11 22:33:05,700.6,0,0,30.727272727272727,0,0,0,77.34545454545453,0,0,782.690909090909,0,0,0,16.036363636363635,0,0,83.56363636363635,0,0,0,0,0,0,0,0,0,0,241.49090909090907,0
2019-05-11 22:33:02,725.0909090909091,0,0,30.727272727272727,0,0,0,77.34545454545453,0,0,777.690909090909,0,0,0,16.036363636363635,0,0,83.56363636363635,0,0,0,0,0,0,0,0,0,0,220.2181818181818,0
2019-05-11 22:32:59,1072.2363636363636,0,0,143.8181818181818,0,0,0,191.87272727272727,190.6904363636364,0,1353.7636363636364,0,0,0,134.6928,254.94545454545454,135.34545454545454,304.3818181818181,0,135.15879272727273,78.30244121212122,0,179.1090909090909,392.4545454545454,447.2181818181818,60.3333503030303,0,276.8181818181818,486.99999999999994,0
2019-05-11 22:32:56,1072.2363636363636,0,0,143.8181818181818,0,0,0,191.87272727272727,181.0268,0,1353.7636363636364,0,0,0,127.8928,254.94545454545454,135.34545454545454,304.3818181818181,0,128.31152000000003,74.33698666666668,0,179.1090909090909,392.4545454545454,447.2181818181818,57.276986666666666,0,276.8181818181818,486.99999999999994,0
2019-05-11 22:32:53,1430.9454545454544,0,0,143.8181818181818,0,0,0,191.87272727272727,187.46922424242425,0,2171.5272727272727,0,0,0,132.42613333333333,254.94545454545454,135.34545454545454,743.2545454545453,0,132.8763684848485,76.98062303030305,0,543.9090909090909,958.8181818181818,1191.890909090909,59.31456242424243,0,966.1818181818181,959.1090909090908,0
2019-05-11 22:32:50,1430.9454545454544,0,0,143.8181818181818,0,0,0,191.87272727272727,177.8055878787879,0,2171.5272727272727,0,0,0,125.62613333333334,254.94545454545454,135.34545454545454,743.2545454545453,0,126.02909575757576,73.01516848484849,0,543.9090909090909,958.8181818181818,1191.890909090909,56.25819878787878,0,966.1818181818181,959.1090909090908,199.96363636363634
2019-05-11 22:32:47,1702.6545454545453,0,0,143.8181818181818,0,0,0,191.87272727272727,184.24801212121213,0,2747.036363636363,0,0,0,130.15946666666667,254.94545454545454,248.3272727272727,947.8545454545454,0,130.59394424242424,75.65880484848485,0,969.0909090909091,1384.1272727272726,1965.9999999999998,58.295774545454535,0,1589.890909090909,1284.3454545454545,199.96363636363634
2019-05-11 22:32:44,1988.3272727272727,0,0,143.8181818181818,0,0,0,191.87272727272727,190.6904363636364,0,3445.0181818181813,0,0,0,134.6928,254.94545454545454,248.3272727272727,1126.6727272727271,0,135.15879272727273,78.30244121212122,0,1398.4181818181817,1814.2363636363634,2582.818181818182,60.3333503030303,0,2047.0545454545454,1667.6181818181817,397.4363636363636
2019-05-11 22:32:41,1988.3272727272727,0,0,143.8181818181818,0,0,0,191.87272727272727,181.0268,0,3445.0181818181813,0,0,0,127.8928,254.94545454545454,248.3272727272727,1126.6727272727271,0,128.31152000000003,74.33698666666668,0,1398.4181818181817,1814.2363636363634,2582.818181818182,57.276986666666666,0,2047.0545454545454,1667.6181818181817,397.4363636363636
2019-05-11 22:32:38,2161.854545454545,0,0,143.8181818181818,0,0,0,191.87272727272727,187.46922424242425,0,3865.854545454545,0,0,0,132.42613333333333,254.94545454545454,318.54545454545456,1251.8,0,132.8763684848485,76.98062303030305,0,1650.090909090909,2116.9272727272723,3150.2363636363634,59.31456242424243,0,2585.854545454545,2053.1454545454544,397.4363636363636
2019-05-11 22:32:35,2161.854545454545,0,0,143.8181818181818,0,0,0,191.87272727272727,177.8055878787879,0,3865.854545454545,0,0,0,125.62613333333334,254.94545454545454,318.54545454545456,1251.8,0,126.02909575757576,73.01516848484849,0,1650.090909090909,2116.9272727272723,3150.2363636363634,56.25819878787878,0,2585.854545454545,2053.1454545454544,397.4363636363636
2019-05-11 22:32:32,2233.9636363636364,0,0,113.09090909090908,0,0,0,114.52727272727272,184.24801212121213,0,4445.218181818182,0,0,0,114.87467393939393,254.94545454545454,318.54545454545456,1304.9818181818182,0,130.59394424242424,75.65880484848485,0,1865.6545454545453,2237.818181818182,3547.636363636363,58.295774545454535,0,2867.9454545454546,2245.0727272727268,397.4363636363636
2019-05-11 22:32:29,2520.1454545454544,0,0,113.09090909090908,0,0,0,114.52727272727272,190.6904363636364,0,4982.10909090909,0,0,0,118.87346181818181,254.94545454545454,318.54545454545456,1379.0727272727272,0,135.15879272727273,78.30244121212122,0,2181.3636363636365,2521.454545454545,4021.6545454545453,60.3333503030303,0,3230.7454545454543,2571.163636363636,435.58181818181816
2019-05-11 22:32:26,2520.1454545454544,0,0,113.09090909090908,0,0,0,114.52727272727272,181.0268,0,4982.10909090909,0,0,0,112.87528,254.94545454545454,318.54545454545456,1379.0727272727272,0,128.31152000000003,74.33698666666668,0,2181.3636363636365,2521.454545454545,4021.6545454545453,57.276986666666666,0,3230.7454545454543,2571.163636363636,435.58181818181816
2019-05-11 22:32:23,2791.472727272727,0,0,113.09090909090908,0,0,0,114.52727272727272,187.46922424242425,0,5468.10909090909,0,0,0,116.87406787878788,254.94545454545454,318.54545454545456,1406.5090909090907,0,132.8763684848485,76.98062303030305,0,2534.054545454545,2775.7090909090907,4693.127272727273,59.31456242424243,0,3779.454545454545,2876.9272727272723,435.58181818181816
2019-05-11 22:32:20,2791.472727272727,0,0,113.09090909090908,0,0,0,114.52727272727272,177.8055878787879,0,5468.10909090909,0,0,0,110.87588606060605,254.94545454545454,318.54545454545456,1406.5090909090907,0,126.02909575757576,73.01516848484849,0,2534.054545454545,2775.7090909090907,4693.127272727273,56.25819878787878,0,3779.454545454545,2876.9272727272723,435.58181818181816
2019-05-11 22:32:17,2982.8363636363633,0,0,113.09090909090908,0,0,0,114.52727272727272,184.24801212121213,0,5964.036363636363,0,0,0,114.87467393939393,254.94545454545454,318.54545454545456,1511.4545454545453,0,130.59394424242424,75.65880484848485,0,2808.4909090909086,3164.8181818181815,5036.763636363637,58.295774545454535,0,4157.963636363636,3177.5636363636363,435.58181818181816
2019-05-11 22:32:14,3028.8363636363633,0,0,113.09090909090908,0,0,0,114.52727272727272,190.6904363636364,0,6371.636363636363,0,0,0,118.87346181818181,255.1090909090909,318.54545454545456,1692.890909090909,0,135.15879272727273,78.30244121212122,0,2933.872727272727,3209.9636363636364,5425.4,60.3333503030303,0,4402.672727272727,3335.163636363636,435.58181818181816
2019-05-11 22:32:11,3028.8363636363633,0,0,113.09090909090908,0,0,0,114.52727272727272,181.0268,0,6371.636363636363,0,0,0,112.87528,255.1090909090909,318.54545454545456,1692.890909090909,0,128.31152000000003,74.33698666666668,0,2933.872727272727,3209.9636363636364,5425.4,57.276986666666666,0,4402.672727272727,3335.163636363636,435.58181818181816
2019-05-11 22:32:08,3029.1272727272726,0,0,113.09090909090908,0,0,0,114.52727272727272,187.46922424242425,0,6674.50909090909,0,0,0,116.87406787878788,255.1090909090909,318.6,1693.581818181818,0,132.8763684848485,76.98062303030305,0,3059.9454545454546,3261.3636363636365,5680.70909090909,59.31456242424243,0,4706.327272727272,3501.036363636363,477.1233345454546
2019-05-11 22:32:05,3029.1272727272726,0,0,113.09090909090908,0,0,0,114.52727272727272,177.8055878787879,0,6674.50909090909,0,0,0,110.87588606060605,255.1090909090909,318.6,1693.581818181818,0,126.02909575757576,73.01516848484849,0,3059.9454545454546,3261.3636363636365,5680.70909090909,56.25819878787878,0,4706.327272727272,3501.036363636363,493.32727272727266
2019-05-11 22:32:02,2704.181818181818,0,0,0,0,0,0,0,0,0,6525.7818181818175,0,0,0,0,0.1636363636363636,219.25454545454542,1488.2181818181816,0,0,0,0,2979.3090909090906,2895.509090909091,5588.218181818182,0,0,4717.8727272727265,3405.3090909090906,468.9012133333334
2019-05-11 22:31:59,2336.781818181818,0,0,0,0,0,0,0,0,0,6103.1454545454535,0,0,0,0,31.654073939393943,247.99999999999997,1230.5454545454545,0,0,0,0,2809.8,2485.763636363636,5170.454545454545,0,0,4366.527272727272,3210.0727272727268,485.3454557575758
2019-05-11 22:31:56,2336.781818181818,0,0,0,0,0,0,0,0,0,6103.1454545454535,0,0,0,0,30.05134666666667,247.99999999999997,1230.5454545454545,0,0,0,0,2802.417373333333,2485.763636363636,5170.454545454545,0,0,4366.527272727272,3210.0727272727268,460.6790921212122
2019-05-11 22:31:53,2138.854545454545,0,0,0,0,0,0,0,0,0,5917,0,0,0,0,31.119831515151517,201.83636363636364,1190.2999175757577,0,0,0,0,2417.3272727272724,2144.0545454545454,4755.036363636364,0,0,4014.3272727272724,3109.7454545454543,286.53132727272725
2019-05-11 22:31:50,2081.9850775757577,0,0,0,0,0,0,0,0,0,5917,0,0,0,0,29.517104242424246,201.83636363636364,1128.9762812121212,0,0,0,0,2364.6076254545455,2144.0545454545454,4755.036363636364,0,0,4014.3272727272724,3109.7454545454543,95.89090909090909
2019-05-11 22:31:47,1805.211895757576,0,0,0,0,0,0,0,0,0,5558,0,0,0,0,30.585589090909096,244.36207878787883,999.4410266666669,0,0,0,0,2039.2020569696972,1878.4545454545453,4502,0,0,3846.090909090909,2909.763636363636,95.89090909090909
2019-05-11 22:31:44,1610.6017757575758,0,0,28.11819151515152,0,0,0,0,0,0,5416.181818181818,0,0,0,0,31.87781466666667,183.64168363636367,910.9585648484848,0,0,0,0,1863.842351515152,1640.0363636363634,4219.727272727273,0,0,3525.7272727272725,2665.8,100.42117066666667
2019-05-11 22:31:41,1530.0608666666665,0,0,26.696373333333334,0,0,0,0,0,0,5385.157066666667,0,0,0,0,30.114814666666668,174.33532000000002,864.7967466666668,0,0,0,0,1769.9605333333336,1570.0227200000002,4146.317266666667,0,0,3492.1260666666667,2582.0828400000005,95.14717066666667
2019-05-11 22:31:38,1467.9600759999998,0,0,27.795344,0,0,0,0,0,0,4977.475910666666,0,0,0,0,31.498312592592594,181.52851866666666,848.6184546666667,0,0,0,0,1632.325944,1515.5223213333336,3921.8856213333333,0,0,3353.3130666666675,2466.9122186666664,99.09056000000001
2019-05-11 22:31:35,1386.3790760000002,0,0,26.231344000000004,0,0,0,0,0,0,4714.386910666666,0,0,0,0,29.539423703703708,171.29151866666663,800.7654546666666,0,0,0,0,1540.911944,1431.9693213333335,3711.6576213333337,0,0,3174.913066666667,2332.600218666667,65.39212
2019-05-11 22:31:32,1150.3377703703707,0,0,27.400752592592593,0,0,0,0,0,0,4292.027924444445,0,0,0,0,31.023934999999998,178.9457614814815,685.0019318518519,0,0,0,0,1305.791259259259,1221.800431111111,3413.2020429629633,0,0,2959.56661037037,2116.044777777778,61.422120000000014
2019-05-11 22:31:29,916.4639800000001,0,0,28.862513333333336,0,0,0,0,0,0,4000.995401666667,0,0,0,0,32.932592380952386,188.51356500000006,693.8393850000001,0,0,0,0,1017.8510733333334,1027.8425716666668,2905.35937,0,0,2552.0092483333333,1913.2288566666668,64.67147047619048
2019-05-11 22:31:26,855.7089800000001,0,0,26.907513333333334,0,0,0,0,0,0,3750.6166516666667,0,0,0,0,30.414020952380955,175.71731499999999,646.7481349999999,0,0,0,0,949.5360733333334,960.3813216666668,2721.3268699999994,0,0,2391.675498333333,1789.1513566666667,60.13432761904763
2019-05-11 22:31:23,652.6127561904763,0,0,28.50763428571429,0,0,0,0,0,0,3405.565758095239,0,0,0,0,32.53913555555555,186.19074095238093,580.3287561904762,0,0,0,0,730.9694780952382,626.4246590476192,2528.2610895238095,0,0,2144.334481904762,1569.3265390476192,63.71060444444445
2019-05-11 22:31:20,603.039899047619,0,0,26.273348571428578,0,0,0,0,0,0,3162.6243295238096,0,0,0,0,29.60080222222222,171.56645523809524,534.7558990476191,0,0,0,0,674.4580495238096,579.8989447619048,2344.9382323809523,0,0,1990.8359104761907,1452.770824761905,68.717392
2019-05-11 22:31:17,522.3392022222223,0,0,28.034462222222224,0,0,0,0,0,0,2907.2036644444447,0,0,0,0,31.825168,183.09364222222223,392.2307422222222,0,0,0,0,595.685808888889,572.169988888889,2107.2048822222223,0,0,1871.1500666666668,1375.834451111111,62.365392
2019-05-11 22:31:14,468.0235226666666,0,0,30.500021333333336,0,0,0,0,0,0,2754.9708719999994,0,0,0,0,35.38812666666667,199.173328,426.0501279999999,0,0,0,0,512.2492426666666,564.5876693333333,2002.568594666667,0,0,1694.3408880000002,1300.376725333333,0
2019-05-11 22:31:11,422.13752266666665,0,0,27.372021333333333,0,0,0,0,0,0,2503.988872,0,0,0,0,31.00312666666667,178.70532799999998,382.282128,0,0,0,0,460.79324266666663,510.07166933333326,1816.7505946666665,0,0,1539.762888,1175.5247253333332,0
2019-05-11 22:31:08,365.44204999999994,0,0,30.288359999999997,0,0,0,0,0,0,2194.0745699999993,0,0,0,0,35.479724444444436,159.52812666666668,406.66366,0,0,0,0,404.1122133333333,532.6287166666666,1612.9966766666666,0,0,1377.4130433333332,1076.0481266666666,0
2019-05-11 22:31:05,320.95455000000004,0,0,26.37836,0,0,0,0,0,0,1950.7170699999997,0,0,0,0,29.63305777777778,138.8931266666667,354.07866,0,0,0,0,353.3322133333333,468.14121666666665,1429.4991766666665,0,0,1223.8405433333332,947.9131266666667,0
2019-05-11 22:31:02,287.76815999999997,0,0,29.935591111111105,0,0,0,0,0,0,1674.2392488888888,0,0,0,0,0,127.47280444444444,211.5908711111111,0,0,0,0,194.4014977777778,362.30225333333334,1253.0630800000001,0,0,1008.5106044444443,753.1364311111109,0
2019-05-11 22:30:59,125.09090909090908,0,0,28.509090909090908,0,0,0,33.58181818181818,0.03636363636363636,0,1162.7818181818182,0,0,0,0.5818181818181818,0.03636363636363636,54.54545454545454,0.9454545454545453,0,0.07272727272727272,0.07272727272727272,0,153.98181818181817,266.07272727272726,861.3090909090909,0.03636363636363636,0,715.0727272727272,472.3999999999999,0
2019-05-11 22:30:56,125.09090909090908,0,0,28.509090909090908,0,0,0,33.58181818181818,0.03636363636363636,0,1162.7818181818182,0,0,0,0.5818181818181818,0.03636363636363636,54.54545454545454,0.9454545454545453,0,0.07272727272727272,0.07272727272727272,0,153.98181818181817,266.07272727272726,861.3090909090909,0.03636363636363636,0,715.0727272727272,472.3999999999999,0
2019-05-11 22:30:53,291.50909090909084,0,0,28.509090909090908,0,0,0,33.58181818181818,0.03636363636363636,0,858.2545454545453,0,0,0,0.5818181818181818,0.03636363636363636,0.10909090909090909,0.4,0,0.07272727272727272,0.07272727272727272,0,65.6,101.56363636363635,497.52727272727265,0.03636363636363636,0,426.1454545454545,284.07272727272726,0
2019-05-11 22:30:50,291.50909090909084,0,0,28.509090909090908,0,0,0,33.58181818181818,0.03636363636363636,0,858.2545454545453,0,0,0,0.5818181818181818,0.03636363636363636,0.10909090909090909,0.4,0,0.07272727272727272,0.07272727272727272,0,65.6,101.56363636363635,497.52727272727265,0.03636363636363636,0,426.1454545454545,284.07272727272726,0
2019-05-11 22:30:47,523.8909090909091,0,0,0.07272727272727272,0,0,0,0,0,0,648.3818181818182,0,0,0,0.5818181818181818,0,0.03636363636363636,0.23636363636363633,0,0.07272727272727272,0.07272727272727272,0,12.67272727272727,37.29090909090909,212.38181818181818,0,0,207.7090909090909,211.65454545454543,0
2019-05-11 22:30:44,987.99344,0,0,0,0,0,0,0,0,0,1101.4667999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.96706666666665,0
2019-05-11 22:30:41,1149.85344,0,0,0,0,0,0,0,0,0,1281.9168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264.15040000000005,0
2019-05-11 22:30:38,1425.8177600000001,0,0,0,0,0,0,0,0,0,1550.68014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326.73302,0
