timestamp,accept,close,dup2,exit,futex,lseek,madvise,mmap,mprotect,newfstat,open,pread64,pwrite64,read,sigprocmask,syscall,wait,write,yield
2019-05-12 07:10:05,3431.3454545454542,0,0,0,5428.218181818182,0,0,173.43636363636364,867.8545454545454,0,0,2999.4909090909086,2995.090909090909,5321.890909090909,0,0,4661.981818181817,3797.272727272727,178.67272727272726
2019-05-12 07:10:02,3243.7272727272725,0,0,0,5292.472727272727,0,0,173.43636363636364,759.6727272727272,0,0,2936.581818181818,2980.3818181818183,5407.527272727272,0,0,4803.454545454545,3760.2363636363634,167.63636363636363
2019-05-12 07:09:59,3277.454545454545,0,0,0,5269.381818181818,0,0,103.89090909090909,677.1636363636363,0,0,2842.272727272727,3082.254545454545,5327.418181818181,0,0,4804.50909090909,3805.3272727272724,167.63636363636363
2019-05-12 07:09:56,3277.454545454545,0,0,0,5269.381818181818,0,0,103.89090909090909,677.1636363636363,0,0,2842.272727272727,3082.254545454545,5327.418181818181,0,0,4804.50909090909,3805.3272727272724,167.63636363636363
2019-05-12 07:09:53,3230.390196007128,0,0,0,5255.663842321539,0,0,103.89468707953019,670.0061820429835,0,0,2835.6303865595114,3166.478781046584,5316.411505872941,0,0,4751.536419506165,3783.6648605403834,167.63636363636363
2019-05-12 07:09:50,3230.390196007128,0,0,0,5255.663842321539,0,0,103.89468707953019,670.0061820429835,0,0,2835.6303865595114,3166.478781046584,5316.411505872941,0,0,4751.536419506165,3783.6648605403834,125.18181818181817
2019-05-12 07:09:47,3135.4363636363632,0,0,0,5150,0,0,103.89090909090909,507.67272727272723,0,0,2761.5454545454545,3021.5272727272727,5167.018181818182,0,0,4878.745454545454,3783.8181818181815,192.38181818181818
2019-05-12 07:09:44,2985.9636363636364,0,0,0,5124.345454545454,0,0,159.9272727272727,284.09090909090907,0,0,2580.9454545454546,2973.8181818181815,5030.927272727273,0,0,4794.018181818182,3747.163636363636,192.38181818181818
2019-05-12 07:09:41,2985.9636363636364,0,0,0,5124.345454545454,0,0,159.9272727272727,284.09090909090907,0,0,2580.9454545454546,2973.8181818181815,5030.927272727273,0,0,4794.018181818182,3747.163636363636,192.38881413869598
2019-05-12 07:09:38,2898.2363636363634,0,0,0,4997.727272727273,0,0,84.05454545454545,222.2181818181818,0,0,2307.5272727272727,2743.6,4962.345454545454,0,0,4654.654545454545,3767.6181818181813,192.38881413869598
2019-05-12 07:09:35,2898.2363636363634,0,0,0,4997.727272727273,0,0,84.05454545454545,222.2181818181818,0,0,2307.5272727272727,2743.6,4962.345454545454,0,0,4654.654545454545,3767.6181818181813,142.1090909090909
2019-05-12 07:09:32,2772.981818181818,0,0,0,4929.654545454545,0,0,84.05454545454545,222.2181818181818,0,0,2267.9454545454546,2709.8,5051.345454545454,0,0,4597.418181818181,3686.9999999999995,142.1090909090909
2019-05-12 07:09:29,2699.3636363636365,0,0,0,4837,0,0,180.29090909090908,293.4,0,0,2228.854545454545,2709.636363636363,5062.890909090909,0,0,4596.236363636363,3587.581818181818,142.1090909090909
2019-05-12 07:09:26,2699.3636363636365,0,0,0,4837,0,0,180.29090909090908,293.4,0,0,2228.854545454545,2709.636363636363,5062.890909090909,0,0,4596.236363636363,3587.581818181818,142.1090909090909
2019-05-12 07:09:23,2563.581818181818,0,0,0,4636.745454545454,0,0,152.27272727272728,246.0181818181818,0,0,2074.4181818181814,2580.8363636363633,5006.8,0,0,4609.418181818181,3528.8181818181815,142.1090909090909
2019-05-12 07:09:20,2563.581818181818,0,0,0,4636.745454545454,0,0,152.27272727272728,246.0181818181818,0,0,2074.4181818181814,2580.8363636363633,5006.8,0,0,4609.418181818181,3528.8181818181815,142.1090909090909
2019-05-12 07:09:17,2366.472727272727,0,0,0,4395.1454545454535,0,0,152.27272727272728,289.94545454545454,0,0,2012.0181818181816,2426.9636363636364,4898.8,0,0,4514.381818181818,3326.7272727272725,181.9090909090909
2019-05-12 07:09:14,2479.8,0,0,0,4302.218181818182,0,0,152.27272727272728,221.23636363636362,0,0,1869.9454545454544,2193.9636363636364,4887.127272727273,0,0,4399.963636363636,2939.6181818181813,181.9090909090909
2019-05-12 07:09:11,2479.8,0,0,0,4302.218181818182,0,0,152.27272727272728,221.23636363636362,0,0,1869.9454545454544,2193.9636363636364,4887.127272727273,0,0,4399.963636363636,2939.6181818181813,106.99999999999999
2019-05-12 07:09:08,2706.6,0,0,0,4286.345454545454,0,0,152.27272727272728,221.23636363636362,0,0,1813.8181818181815,2238.854545454545,5003.945454545454,0,0,4441.072727272726,2869.854545454545,106.99999999999999
2019-05-12 07:09:05,2706.6,0,0,0,4286.345454545454,0,0,152.27272727272728,221.23636363636362,0,0,1813.8181818181815,2238.854545454545,5003.945454545454,0,0,4441.072727272726,2869.854545454545,106.99999999999999
2019-05-12 07:09:02,2719.4181818181814,30.065698181818185,0,0,4276.363636363636,0,0,152.27272727272728,230.47272727272727,0,0,1934.4181818181817,2149.509090909091,5061.327272727272,0,0,4473.727272727273,2846.872727272727,106.99999999999999
2019-05-12 07:08:59,2691.2294098396424,31.116001212121216,0,0,4276.280862514091,0,0,152.2671902839897,180.28435329624378,0,0,1782.5169993818408,1979.8916403039889,5067.433911494128,0,0,4451.32904258027,2687.5568161157776,106.99999999999999
2019-05-12 07:08:56,2691.2294098396424,29.540546666666668,0,0,4276.280862514091,0,0,152.2671902839897,180.28435329624378,0,0,1782.5169993818408,1979.8916403039889,5067.433911494128,0,0,4451.32904258027,2687.5568161157776,106.99999999999999
2019-05-12 07:08:53,2496.509090909091,30.5908496969697,0,0,4300.527272727272,0,0,152.27272727272728,227.7272727272727,0,0,1875.9272727272726,1973.8727272727272,5024.545454545454,0,0,4249.327272727272,2655.636363636363,106.99999999999999
2019-05-12 07:08:50,2496.509090909091,29.015395151515158,0,0,4300.527272727272,0,0,152.27272727272728,227.7272727272727,0,0,1875.9272727272726,1973.8727272727272,5024.545454545454,0,0,4249.327272727272,2655.636363636363,67.25454545454545
2019-05-12 07:08:47,2526.3090909090906,30.065698181818185,0,0,4272.054545454545,29.87272727272727,0,96.23636363636363,227.05454545454543,0,0,1819.7818181818182,1901.1454545454544,5021.90909090909,0,0,4320.090909090909,2502.163636363636,67.25209992363914
2019-05-12 07:08:44,2368.254545454545,31.11487097438881,0,0,4193.999999999999,29.87272727272727,0,96.23636363636363,226.76363636363632,0,0,1836.1454545454544,1771.3636363636363,4838.854545454545,0,0,4359.581818181818,2489.7272727272725,67.25209992363914
2019-05-12 07:08:41,2296.474773333334,29.539473716107292,0,0,4193.999999999999,29.87272727272727,0,96.23636363636363,226.76363636363632,0,0,1836.1454545454544,1764.4563333333333,4838.854545454545,0,0,4359.581818181818,2489.7272727272725,67.25454545454545
2019-05-12 07:08:38,2170.2527563636363,30.5908496969697,0,0,4134.418181818181,29.87272727272727,0,125.91240727272726,260.8181818181818,0,0,1756.3916400000003,1543.3272727272727,4783.163636363636,0,0,4362.418181818181,2336.163636363636,67.25454545454545
2019-05-12 07:08:35,2058.4873018181815,29.015395151515158,0,0,4134.418181818181,29.87272727272727,0,119.42331636363637,260.8181818181818,0,0,1667.8016400000001,1523.119092121212,4783.163636363636,0,0,4362.418181818181,2336.163636363636,67.25454545454545
2019-05-12 07:08:32,1889.323227878788,30.065698181818185,0,0,4092.9454545454546,29.87272727272727,0,32.02461696969697,216.94545454545454,0,0,1504.0602969696968,1376.2343612121215,4569.654545454545,0,0,4198.927272727273,2244.818181818182,67.25454545454545
2019-05-12 07:08:29,1835.0654775757575,31.116001212121216,0,0,4071.5636363636363,29.87272727272727,0,33.14401090909091,271.7332412121212,0,0,1398.369627878788,1276.6077454545455,4423.4,0,0,3996.1999999999994,2139.9999999999995,67.25454545454545
2019-05-12 07:08:26,1742.0863866666666,29.540546666666668,0,0,3966.5669600000006,29.87272727272727,0,31.464920000000003,257.9677866666667,0,0,1327.5341733333335,1211.9532000000002,4323.966653333334,0,0,3921.7247599999996,2094.6886666666664,67.25454545454545
2019-05-12 07:08:23,1693.0212426666665,30.758268,0,0,3842.2179453333333,29.87272727272727,0,32.762745333333335,225.773496,0,0,1291.5819880000001,1114.1883186666666,4116.98012,0,0,3750.831302666667,2013.4316586666669,67.25454545454545
2019-05-12 07:08:20,1597.5652426666668,29.025267999999997,0,0,3634.1709453333333,29.95079466666667,0,30.915745333333337,213.04749600000005,0,0,1218.7789880000003,1051.4013186666666,3895.01012,0,0,3549.3903026666667,1904.9796586666666,27.526293333333335
2019-05-12 07:08:17,1381.8427600000002,30.321038518518524,0,0,3347.8040992592587,31.453105185185184,0,32.29675407407408,222.56277333333335,0,0,1144.7403614814816,1075.137885925926,3706.8581866666664,0,0,3355.343837037037,1832.8659140740745,28.90699259259259
2019-05-12 07:08:14,1098.8322699999999,31.940751666666674,0,0,3076.1303600000006,29.62754962962963,0,34.023015,234.45687,0,0,997.6593783333334,837.3850366666667,3283.3582483333334,0,0,3047.8990983333338,1705.6109300000003,27.229214814814817
2019-05-12 07:08:11,1024.27477,29.774501666666666,0,0,2877.72036,31.277243333333335,0,31.714265000000005,218.54937,0,0,929.9831283333334,780.6025366666667,3072.7744983333337,0,0,2853.1528483333336,1595.9684300000004,28.74536666666667
2019-05-12 07:08:08,790.4869485714286,0,0,0,2570.0381257142863,29.223493333333337,0,33.603921904761904,192.09016190476189,0,0,621.4610723809524,533.6483428571429,2772.910386666667,0,0,2460.9678190476193,1349.4355885714288,26.85786666666667
2019-05-12 07:08:05,728.4383771428571,0,0,0,2380.2124114285716,31.051135238095238,0,30.965350476190476,177.0115904761905,0,0,572.7053580952381,491.80548571428574,2569.340386666667,0,0,2281.732104761905,1250.5470171428574,28.537561904761905
2019-05-12 07:08:02,413.2643955555556,0,0,0,2066.1333533333336,33.4859108466843,0,33.04513111111111,164.63068000000004,0,0,480.88158888888904,338.6509044444445,2242.6155222222224,0,0,2080.3863,1088.8535266666668,30.77715555555556
2019-05-12 07:07:59,358.1057066666666,0,0,0,1791.149592,30.74776005673696,0,35.956824,128.36315466666665,0,0,283.19804533333337,246.70179199999998,2031.4186880000002,0,0,1833.3449573333335,972.4000213333334,28.26048888888889
2019-05-12 07:07:56,321.36570666666665,0,0,0,1622.8475919999998,33.61358933333333,0,32.262823999999995,115.18515466666668,0,0,254.17604533333332,221.44979199999997,1841.290688,0,0,1663.350957333333,881.7720213333334,0
2019-05-12 07:07:53,150.50244999999998,0,0,0,1409.0043599999997,30.327589333333336,0,35.70686333333334,127.39415,0,0,206.64615666666666,123.95171333333333,1648.2023533333333,0,0,1445.4234966666666,894.80984,0
2019-05-12 07:07:50,131.11494999999996,0,0,0,1246.5943599999998,0,0,31.08936333333333,110.93164999999998,0,0,180.01865666666666,108.04671333333332,1458.457353333333,0,0,1281.6309966666665,790.76984,0
2019-05-12 07:07:47,90.06579555555555,0,0,0,1128.8349644444445,0,0,35.29026222222222,125.90886666666668,0,0,134.9188311111111,120.89341777777777,1314.823937777778,0,0,1039.8670444444444,603.2152577777778,0
2019-05-12 07:07:44,3.2038399999999996,0,0,0,965.2132866666667,0,0,0.06395999999999999,111.57309333333335,0,0,53.70728,146.51460666666665,924.3418,0,0,842.4928466666667,531.82586,0
2019-05-12 07:07:41,2.66384,0,0,0,793.6182866666667,0,0,0.053959999999999994,88.01309333333333,0,0,42.527280000000005,115.74960666666666,767.2918000000001,0,0,702.2878466666667,438.54086000000007,0
2019-05-12 07:07:38,2.2330133333333335,0,0,0,531.4230666666666,0,0,0,87.7616,0,0,19.501973333333336,3.0636666666666668,592.5284266666666,0,0,523.5310133333334,357.82444000000004,0
2019-05-12 07:07:35,1.6530133333333334,0,0,0,393.0230666666667,0,0,0,55.66160000000001,0,0,12.661973333333332,2.3136666666666668,441.96842666666663,0,0,397.4510133333333,259.93444,0
