timestamp,accept,brk,clone,close,connect,create,ctl,dup2,exit,fcntl,futex,getaffinity,getsockname,gettid,ioctl,list,lseek,madvise,mmap,mprotect,munmap,newfstat,newstat,open,pipe,poll,pread64,pwrite64,read,recvfrom,sendto,sigprocmask,socket,syscall,wait,write,yield
2019-05-11 11:30:08,1769.2690727272727,0,0,234.88169575757578,29.363636363636363,0,0,243.6600266666667,80.07895555555555,0,5589.2363636363625,0,0,0,0,0,0,203.80472666666668,298.431976969697,705.0727272727272,0,0.05454545454545454,0,0.05454545454545454,0,0,1841.4976472727276,2502.618551515152,5312.363636363636,0,0,38.31602222222223,0,0,4604.745454545454,2911.636363636363,46.69090909090908
2019-05-11 11:30:05,1678.1281636363638,0,0,222.7753321212121,29.440373333333337,0,0,228.50002666666668,75.09562222222222,0,5589.2363636363625,0,0,0,0,0,0,192.31972666666667,283.0474315151515,682.5092278787878,0,0.05454545454545454,0,0.05454545454545454,0,0,1747.3185563636364,2373.6958242424244,5312.363636363636,0,0,35.9326888888889,0,0,4604.745454545454,2817.9731272727277,44.812964848484846
2019-05-11 11:30:02,1537.0455381818183,0,0,231.7291986666667,30.917081481481482,0,0,239.98878000000002,78.87215833333335,0,5390.763420606061,0,0,0,0,0,0,200.90710370370374,293.3044581818182,650.5628824242425,0,0.054688,0,0.054688,0,0,1574.1391369696971,2350.5962096969693,4982.027663030303,0,0,37.73885833333334,0,0,4379.566378181818,2595.711048484848,46.539594666666666
2019-05-11 11:29:59,1345.083596,0,0,242.6728133333333,29.122637037037034,0,0,254.76003428571434,83.72770476190476,0,4932.963152,0,0,0,0,0,0,211.64132500000002,305.70923733333336,567.5052546666666,0,0.057431111111111106,0,0.057431111111111106,0,0,1216.6204293333333,2030.5422519999997,4547.476058666667,0,0,40.06107619047619,0,0,3994.5214186666676,2303.6399413333334,48.64992
2019-05-11 11:29:56,1270.6325960000001,0,0,227.87614666666664,30.74421666666667,0,0,235.2686057142857,77.32056190476192,0,4667.051152,0,0,0,0,0,0,197.28507499999998,288.7852373333334,536.1022546666667,0,0.05409777777777778,0,0.05409777777777778,0,0,1149.2944293333335,1918.1552520000002,4301.624058666666,0,0,36.996790476190476,0,0,3779.009418666667,2178.491941333333,45.79658666666667
2019-05-11 11:29:53,1103.0734562962966,0,0,239.61610666666672,28.72546666666667,0,0,251.71504000000004,82.72676666666666,0,4322.899687407407,0,0,0,0,0,0,209.03532380952382,237.3693377777778,534.0100518518518,0,0,0,0,0,0,1007.4305170370371,1596.9125362962964,3851.3157288888897,0,0,39.47173999999999,0,0,3503.1410562962965,1969.6181837037036,48.07782666666667
2019-05-11 11:29:50,1034.4190118518518,0,0,222.9761066666667,30.521961904761906,0,0,228.97504,75.25176666666667,0,4061.8585762962966,0,0,0,0,0,0,192.62818095238097,222.59267111111112,500.7822740740741,0,0,0,0,0,0,944.7449614814816,1497.528091851852,3618.1923955555553,0,0,35.90674,0,0,3291.3866118518517,1849.682628148148,44.86782666666667
2019-05-11 11:29:47,826.0070516666667,0,0,0.1889904761904762,0,0,0,0.31667199999999995,0.11875199999999998,0,3697.6346016666666,0,0,0,0,0,0,42.903962222222226,164.4795533333333,245.65928833333334,0,0,0,0,0,0,751.6555166666666,1295.8631383333334,3240.6689133333334,0,0,0.39583999999999997,0,0,3006.777788333333,1508.4280433333333,0.699264761904762
2019-05-11 11:29:44,808.6924571428572,0,0,0.20382222222222224,0,0,0,0.35584,0.13343999999999998,0,3384.7453085714287,0,0,0,0,0,0,46.67008799999999,174.60853714285713,144.23392,0,0,0,0,0,0,713.3817142857145,1069.4886685714287,2965.0500704761903,0,0,0.43646666666666667,0,0,2617.9868361904764,1408.2939657142858,0.7541422222222223
2019-05-11 11:29:41,746.8067428571429,0,0,0.18715555555555555,0,0,0,0.31583999999999995,0.11843999999999998,0,3135.572451428571,0,0,0,0,0,0,41.89208800000001,161.24282285714287,133.21392000000003,0,0,0,0,0,0,658.8102857142858,987.6558114285715,2746.234356190477,0,0,0.3864666666666666,0,0,2425.3625504761903,1303.7853942857143,0.6924755555555555
2019-05-11 11:29:38,567.0957266666667,0,0,0.20458666666666667,0,0,0,0.36778666666666665,0.15458666666666662,0,2866.0679933333336,0,0,0,0,0,0,46.34677666666666,172.11488444444447,142.5123511111111,0,0,0,0,0,0,544.3187133333333,713.1350066666666,2457.402497777778,0,0,0.43751111111111113,0,0,2102.9257733333334,972.8214022222223,0.7569706666666666
2019-05-11 11:29:35,515.8607266666667,0,0,0.18458666666666668,0,0,0,0.31445333333333336,0.13458666666666666,0,2618.732993333333,0,0,0,0,0,0,40.374276666666674,156.55821777777777,129.65568444444446,0,0,0,0,0,0,495.16371333333325,648.7200066666667,2244.915831111111,0,0,0.3708444444444444,0,0,1922.0357733333333,888.7830688888888,0.6829706666666666
2019-05-11 11:29:32,325.6859839999999,0,0,0.20573333333333332,0,0,0,0.39168000000000003,0.15521333333333331,0,2334.7395066666663,0,0,0,0,0,0,45.80792444444444,169.198528,120.708048,0,0,0,0,0,0,283.3610346666666,503.3119546666666,2084.914088,0,0,0.43959999999999994,0,0,1774.5870133333333,844.0011866666666,0.7612133333333333
2019-05-11 11:29:29,299.48540333333335,0,0,0.09639111111111111,0,0,0,0,0,0,2140.692243333333,0,0,0,0,0,0,0.055626666666666665,148.57129999999998,133.57936999999998,0,0,0,0,0,0,275.8532433333333,524.64698,1894.5893533333333,0,0,0,0,0,1575.27249,825.6554466666665,0
2019-05-11 11:29:26,262.37790333333334,0,0,0.08305777777777777,0,0,0,0,0,0,1891.2947433333331,0,0,0,0,0,0,0.04562666666666667,130.1463,117.04687,0,0,0,0,0,0,241.70574333333332,459.64198,1672.8443533333332,0,0,0,0,0,1392.51999,728.6004466666666,0
2019-05-11 11:29:23,105.72727272727272,0,0,0.14545454545454545,0,0,0,0.1636363636363636,0.03636363636363636,0,1554.1818181818182,0,0,0,0,0,35.21818181818182,0.23636363636363633,134.0181818181818,104.56363636363635,0.03636363636363636,16.4,0,0.21818181818181817,0,0,171.69090909090906,328.49090909090904,1368.6,0,0,0.03636363636363636,0,0,1094.3454545454545,625.4,2.036363636363636
2019-05-11 11:29:20,105.72727272727272,0,0,0.14545454545454545,0,0,0,0.1636363636363636,0.03636363636363636,0,1554.1818181818182,0,0,0,0,0,35.21818181818182,0.23636363636363633,134.0181818181818,104.56363636363635,0.03636363636363636,16.4,0,0.21818181818181817,0,0,171.69090909090906,328.49090909090904,1368.6,0,0,0.03636363636363636,0,0,1094.3454545454545,625.4,2.036363636363636
2019-05-11 11:29:17,324.18181818181813,0,0,0.07272727272727272,0,0,0,0,0,0,1670.0363636363634,0,0,0,0,0,35.21818181818182,0.2,18,403.98181818181814,0.03636363636363636,16.4,0,0.21818181818181817,0,0,554.2181818181817,542.4909090909091,1832.3090909090906,0,0,0,0,0,1438.1272727272726,881.9818181818181,2.036363636363636
2019-05-11 11:29:14,626.6569688153469,0,0,0.07273388489862716,0,0,0,0,0,0,1784.6167833439404,0,0,0,0,0,35.221383762160194,0,0.03636694244931358,637.0397308846259,0.03636694244931358,16.401491044640423,0,0.21820165469588146,0,0,809.0190017274298,808.055277752523,2117.0288208018915,0,0,0,0,0,1792.1083734884992,1085.6805164105829,141.86744249477226
2019-05-11 11:29:11,626.6569688153469,0,0,0.07273388489862716,0,0,0,0,0,0,1784.6167833439404,0,0,0,0,0,35.221383762160194,0,0.03636694244931358,637.0397308846259,0.03636694244931358,16.401491044640423,0,0.21820165469588146,0,0,809.0190017274298,808.055277752523,2117.0288208018915,0,0,0,0,0,1792.1083734884992,1085.6805164105829,141.86744249477226
2019-05-11 11:29:08,1042.9636363636362,0,0,0,0,0,0,0,0,0,1818.290909090909,0,0,0,0,0,0,0,0.01818181818181818,770.690909090909,0,0,0,0,0,0,1167.6909090909091,1408.7636363636364,2445.5454545454545,0,0,0,0,0,2035.1818181818182,1251.2,165.01031111111112
