timestamp,accept,address,bind,clone,close,connect,dup,exit,fcntl,futex,getpid,getsockopt,ioctl,mmap,mprotect,munmap,newfstat,newstat,open,poll,read,readv,recvfrom,select,sendto,setsockopt,shutdown,sigprocmask,socket,writev
2019-05-09 10:04:25,678.4545454545454,347.10909090909087,237.47272727272727,336.2,418.76363636363635,213.0181818181818,390.07272727272726,362.1454545454545,346.0181818181818,1067.0545454545454,315.2,285.6727272727273,536.5272727272727,358.6909090909091,347.4545454545454,350.2,332.1454545454545,1212.7272727272725,287.8181818181818,269.4181818181818,294.54545454545456,0,278.74545454545455,345.58181818181816,359.8363636363636,201,310.8727272727273,409.0181818181818,296,455.30909090909086
2019-05-09 10:04:22,608.9818181818181,334.56363636363636,219.65454545454543,333.98181818181814,415.6909090909091,174.16363636363633,377.16363636363633,369.0181818181818,317.6909090909091,996.3818181818182,288.27272727272725,222.78181818181818,523.1818181818181,354.6,377.6,347.58181818181816,309.47272727272724,1168.5454545454545,263.6545454545454,240.59999999999997,260.56363636363636,0,242.6181818181818,344.50909090909084,316.78181818181815,178.7090909090909,310.6181818181818,374.10909090909087,253.6181818181818,443.2363636363636
2019-05-09 10:04:19,646.6363636363636,331.6,184.38181818181818,371.6727272727273,423.6181818181818,151.58181818181816,381.07272727272726,370.30909090909086,262.29090909090905,950.3818181818182,268.49090909090904,185.67272727272726,484.4181818181818,355.3636363636363,340.6727272727273,333.4,309.4181818181818,1162.0363636363634,245.6363636363636,205.67272727272726,226.7090909090909,0,219.6181818181818,317.0181818181818,284.96363636363634,165.5272727272727,322.3818181818181,367,218.0181818181818,477.29090909090905
2019-05-09 10:04:16,646.6363636363636,331.6,184.38181818181818,371.6727272727273,423.6181818181818,151.58181818181816,381.07272727272726,370.30909090909086,262.29090909090905,950.3818181818182,268.49090909090904,185.67272727272726,484.4181818181818,355.3636363636363,340.6727272727273,333.4,309.4181818181818,1162.0363636363634,245.6363636363636,205.67272727272726,226.7090909090909,0,219.6181818181818,317.0181818181818,284.96363636363634,165.5272727272727,322.3818181818181,367,218.0181818181818,477.29090909090905
2019-05-09 10:04:13,629.7387225222277,327.0968563064783,167.40304369170352,375.4250077274133,410.62564773904984,128.69324896816306,417.080310551101,360.3701885488827,227.9314169348534,896.6344842633503,236.04065528464156,152.31186021564028,500.82728776886853,336.11520209458354,324.27862324769546,320.69673994072616,283.42333496972674,1183.8578883252424,206.09465626647759,187.2579501445481,201.62184766995765,0,201.13092965326643,349.1518027600502,227.27685957926508,147.52995509009256,359.75199549082714,369.388534336988,167.33031509663812,499.5545373552247
2019-05-09 10:04:10,629.7387225222277,327.0968563064783,167.40304369170352,375.4250077274133,410.62564773904984,128.69324896816306,417.080310551101,360.3701885488827,227.9314169348534,896.6344842633503,236.04065528464156,152.31186021564028,500.82728776886853,336.11520209458354,324.27862324769546,320.69673994072616,283.42333496972674,1183.8578883252424,206.09465626647759,187.2579501445481,201.62184766995765,0,201.13092965326643,349.1518027600502,227.27685957926508,147.52995509009256,359.75199549082714,369.388534336988,167.33031509663812,499.5545373552247
2019-05-09 10:04:07,667.0969618734205,342.06650788167485,132.10668896929147,364.7933673933201,374.9022745040999,88.65293358302576,431.4467009690733,339.0483809385284,184.578462209778,864.0570171451428,198.25094089198376,118.74329557644407,496.1909783458483,329.7030963073399,323.3577571316885,293.1764877002236,284.81300339993817,1217.9596734604825,179.19674187742038,157.03350848166394,174.34228468573298,0,151.52451773604116,365.82971218705114,195.1237250231814,137.25204996272797,377.2840493809203,333.84847548226395,121.39779276740423,509.51800876347704
2019-05-09 10:04:04,675.8545454545454,347.50909090909084,100.63636363636364,380.0545454545454,394.32727272727266,67.16363636363636,450.4545454545454,295.0545454545454,140.47272727272727,843.5090909090908,144.07272727272726,100.61818181818181,454.98181818181814,328.56363636363636,323.3272727272727,282.4181818181818,279.2,1183.7454545454543,154.5272727272727,122.07272727272726,141.5272727272727,0,117.32727272727271,372.9090909090909,164.56363636363636,122.2181818181818,380.54545454545456,329.6545454545454,106.59999999999998,509.49090909090904
2019-05-09 10:04:01,675.8545454545454,347.50909090909084,100.63636363636364,380.0545454545454,394.32727272727266,67.16363636363636,450.4545454545454,295.0545454545454,140.47272727272727,843.5090909090908,144.07272727272726,100.61818181818181,454.98181818181814,328.56363636363636,323.3272727272727,282.4181818181818,279.2,1183.7454545454543,154.5272727272727,122.07272727272726,141.5272727272727,0,117.32727272727271,372.9090909090909,164.56363636363636,122.2181818181818,380.54545454545456,329.6545454545454,106.59999999999998,509.49090909090904
2019-05-09 10:03:58,687.3511390701987,363.5752077234959,70.28963109761641,375.61135252086325,397.59277104052654,53.999018199669095,435.57389865638805,285.1220886892965,107.50713623388665,796.2582498500027,109.65255177178597,91.10743441028345,454.373556844421,311.6670605988982,327.8485845711896,298.7945673715023,284.8675478627662,1213.341575607716,117.2160506172615,91.7256049890002,96.38006581698514,0,81.2894311012527,347.21186887511135,152.08814385192997,83.61666151524517,352.33904838093855,326.2304321739604,92.78013127034053,516.590607443501
2019-05-09 10:03:55,687.3511390701987,363.5752077234959,70.28963109761641,375.61135252086325,397.59277104052654,53.999018199669095,435.57389865638805,285.1220886892965,107.50713623388665,796.2582498500027,109.65255177178597,91.10743441028345,454.373556844421,311.6670605988982,327.8485845711896,298.7945673715023,284.8675478627662,1213.341575607716,117.2160506172615,91.7256049890002,96.38006581698514,0,81.2894311012527,347.21186887511135,152.08814385192997,83.61666151524517,352.33904838093855,326.2304321739604,92.78013127034053,516.590607443501
2019-05-09 10:03:52,682.4545454545454,349.78181818181815,43.527272727272724,399.2,445.1454545454545,34.81818181818182,403.8545454545454,295.4,82.36363636363635,759.9636363636363,83.94545454545454,51.07272727272727,471.0181818181818,287.74545454545455,322.74545454545455,332.27272727272725,283.2181818181818,1229.3272727272727,72.47272727272727,46.381818181818176,55.29090909090908,0,47.25454545454545,347.6181818181818,121.6181818181818,33.836363636363636,353.9090909090909,271.6181818181818,76.21818181818182,495.0545454545454
2019-05-09 10:03:49,704.2599225468628,355.2480863984291,24.890456537153867,378.62947946400976,448.1736695696442,26.45406447155506,395.8109852548135,280.2676314976091,30.872165960618894,701.9690551080889,41.635606625334084,19.563280667624223,473.4823003218123,240.7956218977837,299.0309267104234,354.4299194560099,296.4309739822912,1225.4322648679115,22.654133561207978,20.672351411792512,33.344848275485894,0,29.054017199687276,345.0300903619934,93.58011672515045,20.345084634824822,365.0297267322412,283.6857511681606,17.81785785712987,510.0998163669752
2019-05-09 10:03:46,704.2599225468628,355.2480863984291,24.890456537153867,378.62947946400976,448.1736695696442,26.45406447155506,395.8109852548135,280.2676314976091,30.872165960618894,701.9690551080889,41.635606625334084,19.563280667624223,473.4823003218123,240.7956218977837,299.0309267104234,354.4299194560099,296.4309739822912,1225.4322648679115,22.654133561207978,20.672351411792512,33.344848275485894,0,29.054017199687276,345.0300903619934,93.58011672515045,20.345084634824822,365.0297267322412,283.6857511681606,17.81785785712987,510.0998163669752
2019-05-09 10:03:43,673.5513899747277,347.5391356520791,0.854529917637861,376.26588607479863,456.846239159288,3.6908419846911875,430.22854129924906,283.194851002709,1.1636152069962364,663.2243050126361,14.817912401592698,7.181687605679897,461.0279813094307,233.14121561426154,241.35924801367247,349.19365102452684,302.57631679424014,1242.7955855348084,3.19994181923965,1.0908892565589716,13.236122979582188,0,11.308885292994672,347.75731350339083,1.4363375211359792,3.34539372011418,394.1201069071471,240.50471809603462,5.472627770404174,535.5538990200179
2019-05-09 10:03:40,673.5513899747277,347.5391356520791,0.854529917637861,376.26588607479863,456.846239159288,3.6908419846911875,430.22854129924906,283.194851002709,1.1636152069962364,663.2243050126361,14.817912401592698,7.181687605679897,461.0279813094307,233.14121561426154,241.35924801367247,349.19365102452684,302.57631679424014,1242.7955855348084,3.19994181923965,1.0908892565589716,13.236122979582188,0,11.308885292994672,347.75731350339083,1.4363375211359792,3.34539372011418,394.1201069071471,240.50471809603462,5.472627770404174,535.5538990200179
2019-05-09 10:03:37,650.8,348.1454545454545,0,365.78181818181815,450.4363636363636,0,420.94545454545454,272.29090909090905,0,667.6,0,0,330.54545454545456,221.3090909090909,245.5272727272727,362.6181818181818,286.2,1208.7818181818182,0,0,0,0,0,320.2545454545454,0,0,368.54545454545456,236.38181818181818,0,569.5454545454545
2019-05-09 10:03:34,701.9872365956983,308.55802621770516,0,389.6292794676461,469.55509899820004,0,397.9927637679315,304.5944619188742,0,666.951509972546,0,0,273.0677624043199,219.65055180814895,221.06870784167558,359.8661842511954,263.68611479791275,1199.3418301485428,0,0,0,0,0,370.8296212796131,0,0,344.5573716841512,229.34128470391445,0,573.6259340739259
2019-05-09 10:03:31,701.9872365956983,308.55802621770516,0,389.6292794676461,469.55509899820004,0,397.9927637679315,304.5944619188742,0,666.951509972546,0,0,273.0677624043199,219.65055180814895,221.06870784167558,359.8661842511954,263.68611479791275,1199.3418301485428,0,0,0,0,0,370.8296212796131,0,0,344.5573716841512,229.34128470391445,0,573.6259340739259
2019-05-09 10:03:28,774.8,338.4545454545454,0,363.6727272727273,481.6545454545454,0,412.96363636363634,283.3818181818181,0,647.8363636363636,0,0,267.07272727272726,231.14545454545453,183.83636363636364,357.32727272727266,260.5272727272727,1207.0363636363634,0,0,0,0,0,383.47272727272724,0,0,331.10909090909087,275.98181818181814,0,598.8363636363636
2019-05-09 10:03:25,774.8,338.4545454545454,0,363.6727272727273,481.6545454545454,0,412.96363636363634,283.3818181818181,0,647.8363636363636,0,0,267.07272727272726,231.14545454545453,183.83636363636364,357.32727272727266,260.5272727272727,1207.0363636363634,0,0,0,0,0,383.47272727272724,0,0,331.10909090909087,275.98181818181814,0,598.8363636363636
2019-05-09 10:03:22,749.8727272727272,368.52727272727265,0,329.6363636363636,477.58181818181816,0,398.8545454545454,298.50909090909084,0,631.9272727272727,0,0,268.8181818181818,225.29090909090908,198.29090909090908,351.4181818181818,281.78181818181815,1203.6909090909091,0,0,0,0,0,390.2545454545454,0,0,346.27272727272725,296.6,0,602.3636363636363
2019-05-09 10:03:19,745.4274390022181,358.89604014399475,0,314.3703865313989,487.9458928766227,0,430.07526999018216,318.4429657103378,0,644.4856550670885,0,0,273.4446020144722,228.28260790516708,222.10101450856334,347.2964619468383,292.60754154394385,1213.7195011090507,0,0,0,0,0,361.20504708919674,0,0,308.4251481764299,267.4084578742591,0,604.650739973092
2019-05-09 10:03:16,745.4274390022181,358.89604014399475,0,314.3703865313989,487.9458928766227,0,430.07526999018216,318.4429657103378,0,644.4856550670885,0,0,273.4446020144722,228.28260790516708,222.10101450856334,347.2964619468383,292.60754154394385,1213.7195011090507,0,0,0,0,0,361.20504708919674,0,0,308.4251481764299,267.4084578742591,0,604.650739973092
2019-05-09 10:03:13,716.9221258568338,351.4245713558429,0,330.24236804305536,480.5541918943981,0,421.6803941889853,333.7333406061928,0,606.9383079692359,0,0,283.42333496972674,239.8043600792742,216.05847379043254,383.24333169693995,316.71484936089746,1142.693503518246,0,0,0,0,0,360.57019218531246,0,0,298.89634356988313,270.91401661848397,0,608.6292478045056
2019-05-09 10:03:10,716.9221258568338,351.4245713558429,0,330.24236804305536,480.5541918943981,0,421.6803941889853,333.7333406061928,0,606.9383079692359,0,0,283.42333496972674,239.8043600792742,216.05847379043254,383.24333169693995,316.71484936089746,1142.693503518246,0,0,0,0,0,360.57019218531246,0,0,298.89634356988313,270.91401661848397,0,608.6292478045056
2019-05-09 10:03:07,753.8,359.8909090909091,0,330.2,474.94545454545454,0,388.96363636363634,323.16363636363633,0,559.9636363636363,0,0,295.3454545454545,260.58181818181816,209.0181818181818,405.4,318.92727272727274,1147.7454545454543,0,0,0,0,0,352.0545454545454,0,0,275.92727272727274,278.56363636363636,0,608.8363636363636
2019-05-09 10:03:04,755.9228349606358,370.57037400680014,0,319.6421753122784,461.60839287987056,0,393.4616993036237,302.42368043055325,0,554.7737231586029,0,0,279.2596229022346,248.80452371861307,202.02185494281716,399.1890761650212,304.9328169603084,1146.1299296350844,0,0,0,0,0,353.33369697630866,0,0,260.11382025127733,289.96890852560955,0,614.1202567319407
2019-05-09 10:03:01,755.9228349606358,370.57037400680014,0,319.6421753122784,461.60839287987056,0,393.4616993036237,302.42368043055325,0,554.7737231586029,0,0,279.2596229022346,248.80452371861307,202.02185494281716,399.1890761650212,304.9328169603084,1146.1299296350844,0,0,0,0,0,353.33369697630866,0,0,260.11382025127733,289.96890852560955,0,614.1202567319407
2019-05-09 10:02:58,762.4363636363636,363.8363636363636,0,290.7090909090909,447.8727272727273,0,407.6,275.8545454545454,0,557.6545454545454,0,0,261.9272727272727,254.76363636363632,216.07272727272726,377.12727272727267,275.2181818181818,1146.9272727272726,0,0,0,0,0,355.07272727272726,0,0,247.09090909090907,295.7090909090909,0,615.6545454545454
2019-05-09 10:02:55,762.4363636363636,363.8363636363636,0,290.7090909090909,447.8727272727273,0,407.6,275.8545454545454,0,557.6545454545454,0,0,261.9272727272727,254.76363636363632,216.07272727272726,377.12727272727267,275.2181818181818,1146.9272727272726,0,0,0,0,0,355.07272727272726,0,0,247.09090909090907,295.7090909090909,0,615.6545454545454
2019-05-09 10:02:52,755.2363636363636,366.9272727272727,0,282.92727272727274,451.6363636363636,0,413.6727272727273,278.3454545454545,0,581.4727272727272,0,0,231.27272727272728,269.1090909090909,224.0181818181818,383.78181818181815,255.94545454545454,1160.709090909091,0,0,0,0,0,318.56363636363636,0,0,228.3272727272727,295.98181818181814,0,619.7818181818182
2019-05-09 10:02:49,707.2181818181817,373.8363636363636,0,349.7090909090909,432.2181818181818,0,358.10909090909087,298,0,599.9636363636363,0,0,230.83636363636364,292.58181818181816,239.4181818181818,385.94545454545454,229.36363636363635,1163.6181818181817,0,0,0,0,0,315.09090909090907,0,0,186.98181818181817,299.2545454545454,0,590.9272727272727
2019-05-09 10:02:46,707.2181818181817,373.8363636363636,0,349.7090909090909,432.2181818181818,0,358.10909090909087,298,0,599.9636363636363,0,0,230.83636363636364,292.58181818181816,239.4181818181818,385.94545454545454,229.36363636363635,1163.6181818181817,0,0,0,0,0,315.09090909090907,0,0,186.98181818181817,299.2545454545454,0,590.9272727272727
2019-05-09 10:02:43,729.0363636363636,371.76363636363635,0,335.94545454545454,448.74545454545455,0,383.8545454545454,298.29090909090905,0,572.1090909090908,0,0,230.87272727272727,292.94545454545454,259.3454545454545,385.18181818181813,241.47272727272727,1167.0727272727272,0,0,0,0,0,332.29090909090905,0,0,208.3272727272727,296.6545454545454,0,578.7454545454545
2019-05-09 10:02:40,729.0363636363636,371.76363636363635,0,335.94545454545454,448.74545454545455,0,383.8545454545454,298.29090909090905,0,572.1090909090908,0,0,230.87272727272727,292.94545454545454,259.3454545454545,385.18181818181813,241.47272727272727,1167.0727272727272,0,0,0,0,0,332.29090909090905,0,0,208.3272727272727,296.6545454545454,0,578.7454545454545
2019-05-09 10:02:37,680.8,367.3454545454545,0,303.2545454545454,402.8909090909091,0,350.0545454545454,272.59999999999997,0,548.5636363636363,0,0,257.0363636363636,278.4363636363636,257.3818181818182,348.4181818181818,278.8,1143.709090909091,0,0,0,0,0,275.58181818181816,0,0,242.83636363636361,301.1272727272727,0,574.4363636363636
