timestamp,accept,brk,clone,close,connect,create,ctl,dup2,exit,fcntl,futex,getaffinity,getsockname,gettid,ioctl,list,lseek,madvise,mmap,mprotect,munmap,newfstat,newstat,open,pipe,poll,pread64,pwrite64,read,recvfrom,sendto,sigprocmask,socket,syscall,wait,write,yield
2019-05-11 12:06:12,2312.090909090909,0,0,10.581818181818182,0,0,0,80.41818181818182,15.07272727272727,0,3573.7454545454543,0,0,0,0,0,19.363636363636363,1.9454545454545453,132.5090909090909,312.8727272727273,0,16.46056,0,9.546010909090908,0,0,1210.9818181818182,1536.4,3129.6181818181813,0,0,0.6727272727272726,0,0,3023.690909090909,1679.9272727272726,80.21818181818182
2019-05-11 12:06:09,1935.0727272727272,0,0,10.581818181818182,0,0,0,80.41818181818182,15.07272727272727,0,2907.2,0,0,0,0,0,19.363636363636363,1.9454545454545453,53.70909090909091,216.69090909090906,0,17.03389333333333,0,9.877526060606062,0,0,955.7636363636362,1061.9454545454544,2647.5636363636363,0,0,0.6727272727272726,0,0,2550.1454545454544,1382.8181818181815,80.21818181818182
2019-05-11 12:06:06,1935.0727272727272,0,0,10.581818181818182,0,0,0,80.41818181818182,15.07272727272727,0,2907.2,0,0,0,0,0,19.363636363636363,1.9454545454545453,53.70909090909091,216.69090909090906,0,16.173893333333332,0,9.380253333333334,0,0,955.7636363636362,1061.9454545454544,2647.5636363636363,0,0,0.6727272727272726,0,0,2550.1454545454544,1382.8181818181815,80.21818181818182
2019-05-11 12:06:03,1694.3146488245668,0,0,10.581625788622025,0,0,0,80.41671969600552,15.072453228123125,0,2345.9573462300687,0,0,0,0,0,19.36328430392175,1.9454191741968327,1.3817930583080307,137.16114252468137,0,16.74692338927171,0,9.711593122549287,0,0,780.8403483573026,727.4049562735222,2142.6519517826946,0,0,0.6727150415446991,0,0,2072.0350539081105,1023.0359448010037,0
2019-05-11 12:06:00,1694.3146488245668,0,0,10.581625788622025,0,0,0,80.41671969600552,15.072453228123125,0,2345.9573462300687,0,0,0,0,0,19.36328430392175,1.9454191741968327,1.3817930583080307,137.16114252468137,0,15.886939025351056,0,9.21432943643449,0,0,780.8403483573026,727.4049562735222,2142.6519517826946,0,0,0.6727150415446991,0,0,2072.0350539081105,1023.0359448010037,0
2019-05-11 12:05:57,1614.381818181818,0,0,10.581818181818182,0,0,0,80.41818181818182,15.07272727272727,0,1919.1999999999998,0,0,0,0,0,19.363636363636363,1.9454545454545453,1.3818181818181818,155.6181818181818,0,16.46056,0,9.546010909090908,0,0,360.76363636363635,413.10909090909087,1813.6727272727271,0,0,0.6727272727272726,0,0,1768.3999999999999,815.6545454545453,0
2019-05-11 12:05:54,1739.2363636363634,0,0,76.83636363636363,0,0,0,185.03636363636363,15.07272727272727,0,1756.6181818181817,0,0,0,0,0,0,1.9454545454545453,1.3818181818181818,96.67272727272727,0,0,0,0,0,0,165.6,289.58181818181816,1580.490909090909,0,0,0.6727272727272726,0,0,1555.5090909090907,609.6727272727272,0
2019-05-11 12:05:51,1739.2363636363634,0,0,76.83636363636363,0,0,0,185.03636363636363,15.07272727272727,0,1756.6181818181817,0,0,0,0,0,0,1.9454545454545453,1.3818181818181818,96.67272727272727,0,0,0,0,0,0,165.6,289.58181818181816,1580.490909090909,0,0,0.6727272727272726,0,0,1555.5090909090907,609.6727272727272,0
2019-05-11 12:05:48,1704.6727272727271,0,0,66.87272727272726,0,0,0,104.61818181818181,0,0,1575.1818181818182,0,0,0,0,0,0,0,0,18.454545454545453,0,0,0,0,0,0,133.7090909090909,284.52727272727276,1425.3090909090906,0,0,0,0,0,1444.1090909090906,540.8909090909091,0
2019-05-11 12:05:45,1704.6727272727271,0,0,66.87272727272726,0,0,0,104.61818181818181,0,0,1575.1818181818182,0,0,0,0,0,0,0,0,18.454545454545453,0,0,0,0,0,0,133.7090909090909,284.52727272727276,1425.3090909090906,0,0,0,0,0,1444.1090909090906,540.8909090909091,0
2019-05-11 12:05:42,1592.2363636363634,0,0,66.87272727272726,0,0,0,104.61818181818181,0,0,1442.4727272727273,0,0,0,0,0,0,0,0,18.454545454545453,0,0,0,0,0,0,133.05454545454546,284.27272727272725,1372.8181818181815,0,0,0,0,0,1290.0545454545454,502.96363636363634,0
2019-05-11 12:05:39,1511.5636363636363,0,0,66.87272727272726,0,0,0,104.61818181818181,0,0,1384.8,0,0,0,0,0,0,0,0,18.454545454545453,0,0,0,0,0,0,128.3272727272727,186,1321.2727272727273,0,0,0,0,0,1212.1636363636362,499.1454545454545,0
2019-05-11 12:05:36,1511.5636363636363,0,0,66.87272727272726,0,0,0,104.61818181818181,0,0,1384.8,0,0,0,0,0,0,0,0,18.454545454545453,0,0,0,0,0,0,128.3272727272727,186,1321.2727272727273,0,0,0,0,0,1212.1636363636362,499.1454545454545,0
2019-05-11 12:05:33,1468.381818181818,0,0,66.87272727272726,0,0,0,104.61818181818181,0,0,1360.5090909090907,0,0,0,0,0,0,0,0,18.454545454545453,0,0,0,0,0,0,162.45454545454544,229.67272727272726,1342.2181818181816,0,0,0,0,0,1265.4,493.4727272727272,0
2019-05-11 12:05:30,1468.381818181818,0,0,66.87272727272726,0,0,0,104.61818181818181,0,0,1360.5090909090907,0,0,0,0,0,0,0,0,18.454545454545453,0,0,0,0,0,0,162.45454545454544,229.67272727272726,1342.2181818181816,0,0,0,0,0,1265.4,493.4727272727272,0
2019-05-11 12:05:27,1616.4,0,0,66.87272727272726,0,0,0,104.61818181818181,0,0,1392.2545454545455,0,0,0,0,0,0,0,0,18.454545454545453,0,0,0,0,0,0,136.9272727272727,148.9272727272727,1433.7636363636364,0,0,0,0,0,1322.290909090909,502.8909090909091,0
2019-05-11 12:05:24,1767.2782151753734,0,0,66.87637507500409,0,0,0,104.6238885757405,0,0,1617.2154844809716,0,0,0,0,0,0,0,0,18.45555212102478,0,0,0,0,0,0,355.4557521319345,313.10798770842047,1750.768223721294,0,0,0,0,0,1499.0090368565557,598.92357764969,0
2019-05-11 12:05:21,1767.2782151753734,0,0,66.87637507500409,0,0,0,104.6238885757405,0,0,1617.2154844809716,0,0,0,0,0,0,0,0,18.45555212102478,0,0,0,0,0,0,355.4557521319345,313.10798770842047,1750.768223721294,0,0,0,0,0,1499.0090368565557,598.92357764969,0
2019-05-11 12:05:18,2081.4545454545455,0,0,66.87272727272726,0,0,0,104.61818181818181,0,0,1957.2727272727273,0,0,0,0,0,0,0,0,192.49090909090907,0,0,0,0,0,0,614.1818181818181,608.2363636363636,2206.7454545454543,0,0,0,0,0,1799.9454545454544,973.5818181818181,0
2019-05-11 12:05:15,2081.4545454545455,0,0,66.87272727272726,0,0,0,104.61818181818181,0,0,1957.2727272727273,0,0,0,0,0,0,0,0,192.49090909090907,0,0,0,0,0,0,614.1818181818181,608.2363636363636,2206.7454545454543,0,0,0,0,0,1799.9454545454544,973.5818181818181,0
2019-05-11 12:05:12,2386.6,0,0,66.87272727272726,0,0,0,104.61818181818181,0,0,2408.7454545454543,0,0,0,0,0,0,0,74.92727272727272,309.54545454545456,0,0,0,0,0,0,1071.5454545454545,889.3818181818182,2787.9454545454546,0,0,0,0,0,2249.454545454545,1193.4181818181817,51.345454545454544
2019-05-11 12:05:09,2560.163636363636,0,0,66.87272727272726,0,0,0,104.61818181818181,0,0,2826.8181818181815,0,0,0,0,0,0,0,74.92727272727272,445.4181818181818,0,0,0,0,0,0,1365.1636363636362,1030.8,3199.636363636363,0,0,0,0,0,2551.872727272727,1472.381818181818,51.345454545454544
2019-05-11 12:05:06,2560.163636363636,0,0,66.87272727272726,0,0,0,104.61818181818181,0,0,2826.8181818181815,0,0,0,0,0,0,0,74.92727272727272,445.4181818181818,0,0,0,0,0,0,1365.1636363636362,1030.8,3199.636363636363,0,0,0,0,0,2551.872727272727,1472.381818181818,51.345454545454544
2019-05-11 12:05:03,2486.1454545454544,0,0,66.87272727272726,0,0,0,104.61818181818181,0,0,3326.672727272727,0,0,0,0,0,0,0,74.92727272727272,426.96363636363634,0,0,0,0,0,0,1767.6181818181817,1346.290909090909,3601.181818181818,0,0,0,0,0,2952.9454545454546,1695.2363636363634,51.345454545454544
2019-05-11 12:05:00,2486.1454545454544,0,0,66.87272727272726,0,0,0,104.61818181818181,0,0,3326.672727272727,0,0,0,0,0,0,0,74.92727272727272,426.96363636363634,0,0,0,0,0,0,1767.6181818181817,1346.290909090909,3601.181818181818,0,0,0,0,0,2952.9454545454546,1695.2363636363634,51.345454545454544
2019-05-11 12:04:57,2310.9090909090905,0,0,0,0,0,0,0,0,0,3512.1999999999994,0,0,0,0,0,0,0,74.92727272727272,426.96363636363634,0,0,0,0,0,0,2093.4727272727273,1587.4,3855.218181818181,0,0,0,0,0,3119.5636363636363,1745.0727272727272,51.345454545454544
2019-05-11 12:04:54,2532.7454545454543,0,0,0,0,0,0,0,0,0,3934.9636363636364,0,0,0,0,0,0,0,74.92727272727272,469.2181818181818,0,0,0,0,0,0,2238.109090909091,1813.7454545454543,4254.981818181817,0,0,0,0,0,3423.109090909091,1996.8363636363636,84.83636363636363
2019-05-11 12:04:51,2532.7454545454543,0,0,0,0,0,0,0,0,0,3934.9636363636364,0,0,0,0,0,0,0,74.92727272727272,469.2181818181818,0,0,0,0,0,0,2238.109090909091,1813.7454545454543,4254.981818181817,0,0,0,0,0,3423.109090909091,1996.8363636363636,81.77976
2019-05-11 12:04:48,2738.090909090909,0,0,0,0,0,0,0,0,0,4397.90909090909,0,0,0,0,0,0,0,85.83636363636363,581.3636363636363,0,0,0,0,0,0,2401.3272727272724,2078.8181818181815,4781.90909090909,0,0,0,0,0,3779.672727272727,2297.2,84.6076387878788
2019-05-11 12:04:45,2738.090909090909,0,0,0,0,0,0,0,0,0,4397.90909090909,0,0,0,0,0,0,0,85.83636363636363,581.3636363636363,0,0,0,0,0,0,2401.3272727272724,2078.8181818181815,4781.90909090909,0,0,0,0,0,3779.672727272727,2297.2,80.36582060606061
2019-05-11 12:04:42,3241.6545454545453,0,0,0,0,0,0,0,0,0,4992.127272727273,0,0,0,0,0,0,0,85.83636363636363,718.7636363636362,0,0,0,0,0,0,2727.3636363636365,2543.509090909091,5358.6909090909085,0,0,0,0,0,4331.4,2897.8363636363633,83.1936993939394
2019-05-11 12:04:39,3464.509090909091,0,0,0,0,0,0,0,0,0,5388.454545454545,0,0,0,0,0,0,0,85.83636363636363,718.7636363636362,0,0,0,0,0,0,2921.163636363636,2840.9272727272723,5776.10909090909,0,0,0,0,0,4743.981818181817,3170.9272727272723,84.83636363636363
2019-05-11 12:04:36,3464.509090909091,0,0,0,0,0,0,0,0,0,5388.454545454545,0,0,0,0,0,0,0,85.83636363636363,718.7636363636362,0,0,0,0,0,0,2921.163636363636,2840.9272727272723,5776.10909090909,0,0,0,0,0,4743.981818181817,3170.9272727272723,81.77976
2019-05-11 12:04:33,3387.0181818181813,0,0,0,0,0,0,0,0,0,5727.127272727273,0,0,0,0,0,0,0,85.83636363636363,719,0,0,0,0,0,0,3060,3085.454545454545,5984,0,0,0,0,0,4966.181818181818,3417.1454545454544,84.6076387878788
2019-05-11 12:04:30,3387.0181818181813,0,0,0,0,0,0,0,0,0,5727.127272727273,0,0,0,0,0,0,0,85.83636363636363,719,0,0,0,0,0,0,2953.9046666666673,3085.454545454545,5984,0,0,0,0,0,4966.181818181818,3417.1454545454544,80.36582060606061
2019-05-11 12:04:27,3167.954475210443,0,0,0,0,0,0,0,0,0,5679.98109194044,0,0,0,0,0,0,0,85.8680435612603,719.3971237932477,0,0,0,0,0,0,2846.372016071851,3008.5631692816755,5927.4221406105125,0,0,0,0,0,4937.257967747214,3428.049379124775,83.19855826045851
2019-05-11 12:04:24,2797.6,0,0,61.781818181818174,0,0,0,0,48.616224242424245,0,5454.254545454545,0,0,0,0,0,18.29090909090909,11.963636363636363,96.85454545454544,589.4727272727272,0,0,0,0,0,0,2589.6545454545453,2852.781818181818,5595.490909090909,0,0,14.254545454545454,0,0,4834.636363636364,3307.854545454545,85.09090909090908
2019-05-11 12:04:21,2797.6,0,0,61.781818181818174,0,0,0,0,46.15713333333334,0,5454.254545454545,0,0,0,0,0,17.662160000000004,11.963636363636363,96.85454545454544,589.4727272727272,0,0,0,0,0,0,2558.108493333333,2852.781818181818,5595.490909090909,0,0,14.254545454545454,0,0,4834.636363636364,3307.854545454545,81.7848
2019-05-11 12:04:18,2492.7454545454543,0,0,61.781818181818174,0,0,0,0,47.79652727272728,0,5367.90909090909,0,0,0,0,0,18.27185696969697,11.963636363636363,21.927272727272726,487.0545454545454,0,0,0,0,0,0,2139.3090909090906,2644.872727272727,5421.818181818181,0,0,14.254545454545454,0,0,4718.563636363636,3277.1272727272726,33.74545454545454
2019-05-11 12:04:15,2492.7454545454543,0,0,61.781818181818174,0,0,0,0,45.337436363636364,0,5367.90909090909,0,0,0,0,0,17.35731151515152,11.963636363636363,21.927272727272726,487.0545454545454,0,0,0,0,0,0,2060.2198351515153,2562.870601212121,5421.818181818181,0,0,14.254545454545454,0,0,4718.563636363636,3277.1272727272726,33.13906909090909
2019-05-11 12:04:12,2360.5157381818185,0,0,147.94097090909094,0,0,0,0,47.15617999999999,0,5156.890909090909,0,0,0,0,0,17.967008484848485,11.994901333333335,22.127272727272725,375.7272727272727,0,0,0,0,0,0,1796.176753939394,2473.294233939394,5378.218181818182,0,0,14.291797333333335,0,0,4630.218181818182,3191.218181818181,33.74545454545454
2019-05-11 12:04:09,2293.4363636363632,0,0,154.19540133333334,0,0,0,0,49.379088888888894,0,4796.763636363637,0,0,0,0,0,18.704376000000003,12.596557037037037,22.14545454545454,389.2,0,0,0,0,0,0,1461.573846060606,2248.564721212121,5107.6909090909085,0,0,15.008663703703702,0,0,4277.181818181818,2979.272727272727,35.624309333333336
2019-05-11 12:04:06,2179.726706666667,0,0,145.66240133333332,0,0,0,0,46.373533333333334,0,4796.763636363637,0,0,0,0,0,17.698376000000003,11.865445925925927,22.14545454545454,381.92282666666665,0,0,0,0,0,0,1388.1565733333334,2134.6692666666663,5107.6909090909085,0,0,14.137552592592591,0,0,4277.181818181818,2896.4395999999997,33.768309333333335
2019-05-11 12:04:03,2068.9585653333334,0,0,152.35859407407406,0,0,0,0,48.776475,0,4595.856909333334,0,0,0,0,0,18.487825185185184,12.526126666666668,22.609328,396.96410933333334,0,0,0,0,0,0,1127.1581186666667,1987.594170666667,4808.3499,0,0,14.924746666666667,0,0,4009.708812000001,2784.430341333333,35.22478814814814
2019-05-11 12:04:00,1954.0665653333335,0,0,142.87748296296294,0,0,0,0,45.395225,0,4355.150909333334,0,0,0,0,0,17.37004740740741,11.703626666666668,21.391328,375.55810933333333,0,0,0,0,0,0,1064.3211186666665,1875.5701706666666,4555.8249000000005,0,0,13.944746666666669,0,0,3800.211812000001,2633.3823413333334,33.162565925925925
2019-05-11 12:03:57,1817.995891851852,0,0,150.062585,0,0,0,0,48.00168571428572,0,4099.110557037037,0,0,0,0,0,18.21713666666667,12.435573333333334,22.414808888888892,350.94682074074075,0,0,0,0,0,0,972.2747466666667,1741.7592962962963,4349.517924444444,0,0,14.816853333333334,0,0,3609.794493333334,2500.139946666667,0.26067999999999997
2019-05-11 12:03:54,1699.8576483333334,0,0,159.30057333333335,0,0,0,0,51.47696666666668,0,3813.6837350000005,0,0,0,0,0,19.30625142857143,13.411502222222223,12.022160000000001,255.21826333333334,0,0,0,0,0,0,855.9676883333334,1564.762715,4019.346185,0,0,15.979662222222224,0,0,3407.9589166666674,2320.7106799999997,0.27792
2019-05-11 12:03:51,1586.6238983333335,0,0,147.11057333333335,0,0,0,0,46.96863333333333,0,3577.0549850000007,0,0,0,0,0,17.869108571428573,12.314835555555556,11.24966,239.07576333333336,0,0,0,0,0,0,798.7439383333334,1458.628965,3768.954935,0,0,14.672995555555556,0,0,3196.6464166666674,2170.38068,0.25792000000000004
2019-05-11 12:03:48,1135.4513523809521,0,0,157.39622444444447,0,0,0,0,50.93236,0,3100.9670171428575,0,0,0,0,0,19.08173777777778,13.461802666666665,11.973897142857144,103.79315047619049,0,0,0,0,0,0,519.4910647619049,1080.7307676190476,3341.6827790476186,0,0,16.039594666666666,0,0,2780.9599238095243,1676.285940952381,0.27757333333333334
2019-05-11 12:03:45,1048.765638095238,0,0,143.17455777777778,0,0,0,0,45.52236,0,2883.1498742857148,0,0,0,0,0,17.40507111111111,12.145802666666667,11.09104,96.14029333333333,0,0,0,0,0,0,479.7096361904762,995.9464819047619,3105.1870647619053,0,0,14.471594666666668,0,0,2585.7027809523806,1552.9616552380953,0.25424
2019-05-11 12:03:42,738.7411866666666,0,0,154.73013600000002,0,0,0,0,50.115449999999996,0,2618.2616133333336,0,0,0,0,0,18.767418666666668,13.537253333333332,11.909546666666667,103.23534222222223,0,0,0,0,0,0,285.07071777777776,726.0352133333333,2672.28324,0,0,16.129493333333333,0,0,2230.2694644444446,1368.613008888889,0.277088
2019-05-11 12:03:39,591.9620506666666,0,0,172.06350333333333,0,0,0,0,57.770599999999995,0,2373.911792,0,0,0,0,0,20.810940000000002,15.856337777777778,13.055456,121.43711466666666,0,0,0,0,0,0,160.46048266666668,528.2099813333333,2404.3374293333336,0,0,18.892657777777778,0,0,2033.0088480000004,1203.0237013333333,0.31135999999999997
2019-05-11 12:03:36,534.4080506666667,0,0,150.73100333333332,0,0,0,0,48.753933333333336,0,2163.659792,0,0,0,0,0,18.295939999999998,13.663004444444445,11.819455999999999,110.74911466666667,0,0,0,0,0,0,145.31448266666663,474.07198133333327,2191.261429333333,0,0,16.279324444444445,0,0,1854.420848,1090.3157013333334,0.27636
2019-05-11 12:03:33,555.0246633333333,0,0,172.50911555555552,0,0,0,0,59.5559,0,1924.85177,0,0,0,0,0,20.863475555555553,17.204506666666664,13.186506666666666,120.25013333333331,0,0,0,0,0,0,154.08303999999998,431.62073333333336,2049.3841833333336,0,0,20.498986666666667,0,0,1729.6251433333334,1048.52047,0
2019-05-11 12:03:30,487.3571633333333,0,0,144.06578222222225,0,0,0,0,46.0309,0,1718.2942699999996,0,0,0,0,0,17.510142222222225,13.91450666666667,11.646506666666664,106.95013333333333,0,0,0,0,0,0,135.84303999999997,375.9707333333333,1827.0966833333332,0,0,16.57898666666667,0,0,1544.0776433333335,926.6379699999999,0
2019-05-11 12:03:27,383.0362533333333,0,0,104.37563333333334,0,0,0,0,0,0,1570.2475866666668,0,0,0,0,0,0,0,0.26250666666666667,72.75716444444444,0,0,0,0,0,0,150.47031555555557,280.38728000000003,1697.4668266666667,0,0,0,0,0,1353.6554355555556,712.5943688888889,0
2019-05-11 12:03:24,248.3272727272727,0,0,93.43636363636364,0,0,0,2.0727272727272728,0.10909090909090909,0,1064.7272727272727,0,0,0,0,0,0.5818181818181818,56.54545454545454,36.2,57.05454545454545,0.12727272727272726,0.07272727272727272,0,0.07272727272727272,0,0,100.89090909090909,141.94545454545454,1169.8727272727272,0,0,17.090909090909086,0,0,925.0363636363636,473.74545454545455,2.2909090909090906
2019-05-11 12:03:21,248.3272727272727,0,0,93.43636363636364,0,0,0,2.0727272727272728,0.10909090909090909,0,1064.7272727272727,0,0,0,0,0,0.5818181818181818,56.54545454545454,36.2,57.05454545454545,0.12727272727272726,0.07272727272727272,0,0.07272727272727272,0,0,100.89090909090909,141.94545454545454,1169.8727272727272,0,0,17.090909090909086,0,0,925.0363636363636,473.74545454545455,2.2909090909090906
2019-05-11 12:03:18,357.50909090909084,0,0,0.07272727272727272,0,0,0,0,0,0,1006.3272727272727,0,0,0,0,0,0.5818181818181818,0,36,32.50909090909091,0.12727272727272726,0.07272727272727272,0,0.07272727272727272,0,0,194.6,326.96363636363634,1171.6909090909091,0,0,0,0,0,961.8363636363636,515.3454545454546,2.2909090909090906
2019-05-11 12:03:15,357.50909090909084,0,0,0.07272727272727272,0,0,0,0,0,0,1006.3272727272727,0,0,0,0,0,0.5818181818181818,0,36,32.50909090909091,0.12727272727272726,0.07272727272727272,0,0.07272727272727272,0,0,194.6,326.96363636363634,1171.6909090909091,0,0,0,0,0,961.8363636363636,515.3454545454546,2.2909090909090906
2019-05-11 12:03:12,631.8,0,0,0,0,0,0,0,0,0,1066.290909090909,0,0,0,0,0,0,51.4228,35.98181818181818,19.036363636363635,0.12727272727272726,0,0,0,0,0,417.50909090909084,576.2545454545455,1264.7272727272725,0,0,0,0,0,1081.890909090909,535.3636363636364,0
2019-05-11 12:03:09,940.7688266666665,0,0,0,0,0,0,0,0,0,1303.1836533333333,0,0,0,0,0,0,40.99853333333333,69.03623999999999,38.96386666666667,0,0,0,0,0,0,795.9209066666666,880.0543733333332,1422.1099199999999,0,0,0,0,0,1184.8881333333334,664.2576266666666,0
